# Time [MJD], Angular separation [deg]
5.817601917393599433e+04,1.551038513183593750e+02
5.817649636736517277e+04,1.546864471435546875e+02
5.817697356079434394e+04,1.542581329345703125e+02
5.817745075422352238e+04,1.538965301513671875e+02
5.817792794765269355e+04,1.534373321533203125e+02
5.817840514108187199e+04,1.530661315917968750e+02
5.817888233451104315e+04,1.526250000000000000e+02
5.817935952794022160e+04,1.522237243652343750e+02
5.817983672136939276e+04,1.518370971679687500e+02
5.818031391479857120e+04,1.513774871826171875e+02
5.818079110822774237e+04,1.510302429199218750e+02
5.818126830165692081e+04,1.505622253417968750e+02
5.818174549508609198e+04,1.501840209960937500e+02
5.818222268851527042e+04,1.497685089111328125e+02
5.818269988194444159e+04,1.493373870849609375e+02
5.818317707537362003e+04,1.489768524169921875e+02
5.818365426880279119e+04,1.485030975341796875e+02
5.818413146223196964e+04,1.481458129882812500e+02
5.818460865566114080e+04,1.477052154541015625e+02
5.818508584909031924e+04,1.473019866943359375e+02
5.818556304251949041e+04,1.469014129638671875e+02
5.818604023594866885e+04,1.464607238769531250e+02
5.818651742937784002e+04,1.461066284179687500e+02
5.818699462280701846e+04,1.456327972412109375e+02
5.818747181623618962e+04,1.452680664062500000e+02
5.818794900966536807e+04,1.448337249755859375e+02
5.818842620309453923e+04,1.444214630126953125e+02
5.818890339652371767e+04,1.440454406738281250e+02
5.818938058995288884e+04,1.435780029296875000e+02
5.818985778338206728e+04,1.432311706542968750e+02
5.819033497681123845e+04,1.427748260498046875e+02
5.819081217024041689e+04,1.423889312744140625e+02
5.819128936366958806e+04,1.419904632568359375e+02
5.819176655709876650e+04,1.415482482910156250e+02
5.819224375052793766e+04,1.411994171142578125e+02
5.819272094395711611e+04,1.407271118164062500e+02
5.819319813738628727e+04,1.403611755371093750e+02
5.819367533081546571e+04,1.399114532470703125e+02
5.819415252424463688e+04,1.395170440673828125e+02
5.819462971767381532e+04,1.391241149902343750e+02
5.819510691110298649e+04,1.386749877929687500e+02
5.819558410453216493e+04,1.383273162841796875e+02
5.819606129796133609e+04,1.378568420410156250e+02
5.819653849139051454e+04,1.374878234863281250e+02
5.819701568481968570e+04,1.370732574462890625e+02
5.819749287824886414e+04,1.366553192138671875e+02
5.819797007167803531e+04,1.362992248535156250e+02
5.819844726510721375e+04,1.358467864990234375e+02
5.819892445853638492e+04,1.354846649169921875e+02
5.819940165196556336e+04,1.168778305053710938e+02
5.819987884539473453e+04,1.163113174438476562e+02
5.820035603882391297e+04,1.157633743286132812e+02
5.820083323225308413e+04,1.153001480102539062e+02
5.820131042568226258e+04,1.149266738891601562e+02
5.820178761911143374e+04,1.144710388183593750e+02
5.820226481254061218e+04,1.141296234130859375e+02
5.820274200596978335e+04,1.136154022216796875e+02
5.820321919939896179e+04,1.132547531127929688e+02
5.820369639282813296e+04,1.128299484252929688e+02
5.820417358625731140e+04,1.124218673706054688e+02
5.820465077968648257e+04,1.120536880493164062e+02
5.820512797311566101e+04,1.115924377441406250e+02
5.820560516654483217e+04,1.112485580444335938e+02
5.820608235997401061e+04,1.107847213745117188e+02
5.820655955340318178e+04,1.104191970825195312e+02
5.820703674683236022e+04,1.100072708129882812e+02
5.820751394026153139e+04,1.095908584594726562e+02
5.820799113369070983e+04,1.092354278564453125e+02
5.820846832711988100e+04,1.087719573974609375e+02
5.820894552054905944e+04,1.083813476562500000e+02
5.820942271397823060e+04,1.079260177612304688e+02
5.820989990740740905e+04,1.075518951416015625e+02
5.821037710083658021e+04,1.071481323242187500e+02
5.821085429426575865e+04,1.067216415405273438e+02
5.821133148769492982e+04,1.063698348999023438e+02
5.821180868112410826e+04,1.059055099487304688e+02
5.821228587455327943e+04,1.055524291992187500e+02
5.821276306798245787e+04,1.051229705810546875e+02
5.821324026141162904e+04,1.047258377075195312e+02
5.821371745484080748e+04,1.043545684814453125e+02
5.821419464826997864e+04,1.039003143310546875e+02
5.821467184169915708e+04,1.035605697631835938e+02
5.821514903512832825e+04,1.031121826171875000e+02
5.821562622855750669e+04,1.027376403808593750e+02
5.821610342198667786e+04,1.023166656494140625e+02
5.821658061541585630e+04,1.019100112915039062e+02
5.821705780884502747e+04,1.015450973510742188e+02
5.821753500227420591e+04,1.010859069824218750e+02
5.821801219570337707e+04,1.007436447143554688e+02
5.821848938913255552e+04,1.002990341186523438e+02
5.821896658256172668e+04,9.991873931884765625e+01
5.821944377599090512e+04,9.953027343750000000e+01
5.821992096942007629e+04,9.909558105468750000e+01
5.822039816284925473e+04,9.875688171386718750e+01
5.822087535627842590e+04,9.829521942138671875e+01
5.822135254970760434e+04,9.793537902832031250e+01
5.822182974313677551e+04,9.752080535888671875e+01
5.822230693656595395e+04,9.711336517333984375e+01
5.822278412999512511e+04,9.675074768066406250e+01
5.822326132342430355e+04,9.629302215576171875e+01
5.822373851685347472e+04,9.595053863525390625e+01
5.822421571028265316e+04,9.549261474609375000e+01
5.822469290371182433e+04,9.512677764892578125e+01
5.822517009714100277e+04,9.472135162353515625e+01
5.822564729057017394e+04,9.430613708496093750e+01
5.822612448399935238e+04,9.395471954345703125e+01
5.822660167742852354e+04,9.349475860595703125e+01
5.822707887085770199e+04,9.314868164062500000e+01
5.822755606428687315e+04,9.271989440917968750e+01
5.822803325771605159e+04,9.233099365234375000e+01
5.822851045114522276e+04,9.195452880859375000e+01
5.822898764457440120e+04,9.150942230224609375e+01
5.822946483800357237e+04,9.117245483398437500e+01
5.822994203143275081e+04,9.071682739257812500e+01
5.823041922486192198e+04,9.035126495361328125e+01
5.823089641829110042e+04,8.994765472412109375e+01
5.823137361172027158e+04,8.953042602539062500e+01
5.823185080514945003e+04,8.916345214843750000e+01
5.823232799857862119e+04,8.872109985351562500e+01
5.823280519200779963e+04,8.837522125244140625e+01
5.823328238543697080e+04,8.793225860595703125e+01
5.823375957886614924e+04,8.755927276611328125e+01
5.823423677229532041e+04,8.717002868652343750e+01
5.823471396572449885e+04,8.674404907226562500e+01
5.823519115915367001e+04,8.639997863769531250e+01
5.823566835258284846e+04,8.594029998779296875e+01
5.823614554601201962e+04,8.558747100830078125e+01
5.823662273944119806e+04,8.516595458984375000e+01
5.823709993287036923e+04,8.476708221435546875e+01
5.823757712629954767e+04,8.440241241455078125e+01
5.823805431972871884e+04,8.394998168945312500e+01
5.823853151315789728e+04,8.361367034912109375e+01
5.823900870658706845e+04,8.317125701904296875e+01
5.823948590001624689e+04,8.279734039306640625e+01
5.823996309344541805e+04,8.241068267822265625e+01
5.824044028687459650e+04,8.198258972167968750e+01
5.824091748030376766e+04,8.162724304199218750e+01
5.824139467373294610e+04,8.118398284912109375e+01
5.824187186716211727e+04,8.082982635498046875e+01
5.824234906059129571e+04,8.039354705810546875e+01
5.824282625402046688e+04,8.001172637939453125e+01
5.824330344744964532e+04,7.963052368164062500e+01
5.824378064087881648e+04,7.919614410400390625e+01
5.824425783430799493e+04,7.885855102539062500e+01
5.824473502773716609e+04,7.840215301513671875e+01
5.824521222116634453e+04,7.804317474365234375e+01
5.824568941459551570e+04,7.763970184326171875e+01
5.824616660802469414e+04,7.723070526123046875e+01
5.824664380145386531e+04,7.688096618652343750e+01
5.824712099488304375e+04,7.642547607421875000e+01
5.824759818831221492e+04,7.608390808105468750e+01
5.824807538174139336e+04,7.565081024169921875e+01
5.824855257517056452e+04,7.526745605468750000e+01
5.824902976859974297e+04,7.488909149169921875e+01
5.824950696202891413e+04,7.445124053955078125e+01
5.824998415545809257e+04,7.410479736328125000e+01
5.825046134888726374e+04,7.366286468505859375e+01
5.825093854231644218e+04,7.330198669433593750e+01
5.825141573574561335e+04,7.287844848632812500e+01
5.825189292917479179e+04,7.248931121826171875e+01
5.825237012260396295e+04,7.212391662597656250e+01
5.825284731603314140e+04,7.167822265625000000e+01
5.825332450946231256e+04,7.134413146972656250e+01
5.825380170289149100e+04,7.090157318115234375e+01
5.825427889632066217e+04,7.053493499755859375e+01
5.825475608974984061e+04,7.014000701904296875e+01
5.825523328317901178e+04,6.972069549560546875e+01
5.825571047660819022e+04,6.937611389160156250e+01
5.825618767003736139e+04,6.892041778564453125e+01
5.825666486346653983e+04,6.857254028320312500e+01
5.825714205689571099e+04,6.815128326416015625e+01
5.825761925032488944e+04,6.776143646240234375e+01
5.825809644375406060e+04,6.739764404296875000e+01
5.825857363718323904e+04,6.695140838623046875e+01
5.825905083061241021e+04,6.661796569824218750e+01
5.825952802404158865e+04,6.617835235595703125e+01
5.826000521747075982e+04,6.581027984619140625e+01
5.826048241089993826e+04,6.539886474609375000e+01
5.826095960432910942e+04,6.499888610839843750e+01
5.826143679775828787e+04,6.464086151123046875e+01
5.826191399118745903e+04,6.418972015380859375e+01
5.826239118461663747e+04,6.385311889648437500e+01
5.826286837804580864e+04,6.341662597656250000e+01
5.826334557147498708e+04,6.304138183593750000e+01
5.826382276490415825e+04,6.266065597534179688e+01
5.826429995833333669e+04,6.223288726806640625e+01
5.826477715176250786e+04,6.190010452270507812e+01
5.826525434519168630e+04,6.144697952270507812e+01
5.826573153862085746e+04,6.109359741210937500e+01
5.826620873205003591e+04,6.068962097167968750e+01
5.826668592547920707e+04,6.028802490234375000e+01
5.826716311890838551e+04,5.993281936645507812e+01
5.826764031233755668e+04,5.948149490356445312e+01
5.826811750576673512e+04,5.914414596557617188e+01
5.826859469919590629e+04,5.869424819946289062e+01
5.826907189262508473e+04,5.833300399780273438e+01
5.826954908605425589e+04,5.793397903442382812e+01
5.827002627948343434e+04,5.752390289306640625e+01
5.827050347291260550e+04,5.717831420898437500e+01
5.827098066634178394e+04,5.672537231445312500e+01
5.827145785977095511e+04,5.638433074951171875e+01
5.827193505320013355e+04,5.596239852905273438e+01
5.827241224662930472e+04,5.557808303833007812e+01
5.827288944005848316e+04,5.521030044555664062e+01
5.827336663348765433e+04,5.477069854736328125e+01
5.827384382691683277e+04,5.443064880371093750e+01
5.827432102034600393e+04,5.399192810058593750e+01
5.827479821377518238e+04,5.362938308715820312e+01
5.827527540720435354e+04,5.321236801147460938e+01
5.827575260063353198e+04,5.281965637207031250e+01
5.827622979406270315e+04,5.245898818969726562e+01
5.827670698749188159e+04,5.202251052856445312e+01
5.827718418092105276e+04,5.168085861206054688e+01
5.827766137435023120e+04,5.124436569213867188e+01
5.827813856777940236e+04,5.087545394897460938e+01
5.827861576120858081e+04,5.049298477172851562e+01
5.827909295463775197e+04,5.007135772705078125e+01
5.827957014806693041e+04,4.973367309570312500e+01
5.828004734149610158e+04,4.928096389770507812e+01
5.828052453492528002e+04,4.893183517456054688e+01
5.828100172835445119e+04,4.851692581176757812e+01
5.828147892178362963e+04,4.812263870239257812e+01
5.828195611521280080e+04,4.776353073120117188e+01
5.828243330864197924e+04,4.731594467163085938e+01
5.828291050207115040e+04,4.698313140869140625e+01
5.828338769550032885e+04,4.654715347290039062e+01
5.828386488892950001e+04,4.617735671997070312e+01
5.828434208235867845e+04,4.577637863159179688e+01
5.828481927578784962e+04,4.537344360351562500e+01
5.828529646921702806e+04,4.502708816528320312e+01
5.828577366264619923e+04,4.459019088745117188e+01
5.828625085607537767e+04,4.423983764648437500e+01
5.828672804950454884e+04,4.381015396118164062e+01
5.828720524293372728e+04,4.343179702758789062e+01
5.828768243636289844e+04,4.305680084228515625e+01
5.828815962979207688e+04,4.262420272827148438e+01
5.828863682322124805e+04,4.229494857788085938e+01
5.828911401665042649e+04,4.184534072875976562e+01
5.828959121007959766e+04,4.149007415771484375e+01
5.829006840350877610e+04,4.109042358398437500e+01
5.829054559693794727e+04,4.068612289428710938e+01
5.829102279036711843e+04,4.034119033813476562e+01
5.829149998379629687e+04,3.989155960083007812e+01
