# Time [MJD], Angular separation [deg]
5.730051297742249153e+04,6.106633758544921875e+01
5.730092792594589991e+04,6.151795578002929688e+01
5.730134287446930102e+04,6.188140487670898438e+01
5.730175782299270213e+04,6.232063293457031250e+01
5.730217277151610324e+04,6.271328735351562500e+01
5.730258772003951162e+04,6.309927749633789062e+01
5.730300266856291273e+04,6.354456329345703125e+01
5.730341761708631384e+04,6.389044952392578125e+01
5.730383256560972222e+04,6.435536956787109375e+01
5.730424751413312333e+04,6.472575378417968750e+01
5.730466246265652444e+04,6.513830566406250000e+01
5.730507741117993282e+04,6.555852508544921875e+01
5.730549235970333393e+04,6.591602325439453125e+01
5.730590730822673504e+04,6.638325500488281250e+01
5.730632225675013615e+04,6.673445892333984375e+01
5.730673720527354453e+04,6.717076873779296875e+01
5.730715215379694564e+04,6.756554412841796875e+01
5.730756710232034675e+04,6.795144653320312500e+01
5.730798205084375513e+04,6.840341949462890625e+01
5.730839699936715624e+04,6.875801849365234375e+01
5.730881194789055735e+04,6.921166992187500000e+01
5.730922689641396573e+04,6.958361053466796875e+01
5.730964184493736684e+04,7.001803588867187500e+01
5.731005679346076795e+04,7.042058563232421875e+01
5.731047174198416906e+04,7.079537963867187500e+01
5.731088669050757744e+04,7.124714660644531250e+01
5.731130163903097855e+04,7.160028076171875000e+01
5.731171658755437966e+04,7.205461120605468750e+01
5.731213153607778804e+04,7.243497467041015625e+01
5.731254648460118915e+04,7.283989715576171875e+01
5.731296143312459026e+04,7.327452850341796875e+01
5.731337638164799864e+04,7.362915039062500000e+01
5.731379133017139975e+04,7.410018920898437500e+01
5.731420627869480086e+04,7.446060180664062500e+01
5.731462122721820197e+04,7.489527130126953125e+01
5.731503617574161035e+04,7.530078887939453125e+01
5.731545112426501146e+04,7.567692565917968750e+01
5.731586607278841257e+04,7.613977050781250000e+01
5.731628102131182095e+04,7.648484802246093750e+01
5.731669596983522206e+04,7.694009399414062500e+01
5.731711091835862317e+04,7.732275390625000000e+01
5.731752586688203155e+04,7.774600219726562500e+01
5.731794081540543266e+04,7.816167449951171875e+01
5.731835576392883377e+04,7.853215789794921875e+01
5.731877071245223487e+04,7.900002288818359375e+01
5.731918566097564326e+04,7.934979248046875000e+01
5.731960060949904437e+04,7.980268859863281250e+01
5.732001555802244548e+04,8.019300842285156250e+01
5.732043050654585386e+04,8.058854675292968750e+01
5.732084545506925497e+04,8.103381347656250000e+01
5.732126040359265608e+04,8.137989807128906250e+01
5.732167535211606446e+04,8.185060882568359375e+01
5.732209030063946557e+04,8.221947479248046875e+01
5.732250524916286668e+04,8.264000701904296875e+01
5.732292019768626778e+04,8.305794525146484375e+01
5.732333514620967617e+04,8.342800140380859375e+01
5.732375009473307728e+04,8.389733886718750000e+01
5.732416504325647838e+04,8.424871826171875000e+01
5.732457999177988677e+04,8.471729278564453125e+01
5.732499494030328788e+04,8.514619445800781250e+01
5.732540988882668898e+04,8.558370971679687500e+01
5.732582483735009737e+04,8.598996734619140625e+01
5.732623978587349848e+04,8.636842346191406250e+01
5.732665473439689958e+04,8.683272552490234375e+01
5.732706968292030069e+04,8.717963409423828125e+01
5.732748463144370908e+04,8.763758850097656250e+01
5.732789957996711018e+04,8.802130889892578125e+01
5.732831452849051129e+04,8.842868804931640625e+01
5.732872947701391968e+04,8.886709594726562500e+01
5.732914442553732079e+04,8.922474670410156250e+01
5.732955937406072189e+04,8.969877624511718750e+01
5.732997432258413028e+04,9.006230926513671875e+01
5.733038927110753139e+04,9.049987030029296875e+01
5.733080421963093249e+04,9.090891265869140625e+01
5.733121916815433360e+04,9.130751037597656250e+01
5.733163411667774199e+04,9.175407409667968750e+01
5.733204906520114309e+04,9.210208129882812500e+01
5.733246401372454420e+04,9.257660675048828125e+01
5.733287896224795259e+04,9.294688415527343750e+01
5.733329391077135369e+04,9.337234497070312500e+01
5.733370885929475480e+04,9.379208374023437500e+01
5.733412380781816319e+04,9.416538238525390625e+01
5.733453875634156429e+04,9.463735961914062500e+01
5.733495370486496540e+04,9.499063110351562500e+01
5.733536865338836651e+04,9.544707489013671875e+01
5.733578360191177489e+04,9.584092712402343750e+01
5.733619855043517600e+04,9.623955535888671875e+01
5.733661349895857711e+04,9.668917846679687500e+01
5.733702844748198549e+04,9.703831481933593750e+01
5.733744339600538660e+04,9.751376342773437500e+01
5.733785834452878771e+04,9.788600921630859375e+01
5.733827329305219610e+04,9.831047058105468750e+01
5.733868824157559720e+04,9.873218536376953125e+01
5.733910319009899831e+04,9.910461425781250000e+01
5.733951813862239942e+04,9.957881164550781250e+01
5.733993308714580780e+04,9.993362426757812500e+01
5.734034803566920891e+04,1.004068222045898438e+02
5.734076298419261002e+04,1.007866058349609375e+02
5.734117793271601840e+04,1.012065048217773438e+02
5.734159288123941951e+04,1.016381835937500000e+02
5.734200782976282062e+04,1.020021743774414062e+02
5.734242277828622900e+04,1.024788894653320312e+02
5.734283772680963011e+04,1.028382186889648438e+02
5.734325267533303122e+04,1.032825012207031250e+02
5.734366762385643233e+04,1.036872482299804688e+02
5.734408257237984071e+04,1.040764389038085938e+02
5.734449752090324182e+04,1.045397872924804688e+02
5.734491246942664293e+04,1.048994903564453125e+02
5.734532741795005131e+04,1.053619384765625000e+02
5.734574236647345242e+04,1.057434310913085938e+02
5.734615731499685353e+04,1.061843872070312500e+02
5.734657226352026191e+04,1.065975036621093750e+02
5.734698721204366302e+04,1.069788742065429688e+02
5.734740216056706413e+04,1.074397583007812500e+02
5.734781710909046524e+04,1.078002624511718750e+02
5.734823205761387362e+04,1.082619628906250000e+02
5.734864700613727473e+04,1.086509170532226562e+02
5.734906195466067584e+04,1.090555267333984375e+02
5.734947690318408422e+04,1.094996414184570312e+02
5.734989185170748533e+04,1.098585357666015625e+02
5.735030680023088644e+04,1.103372955322265625e+02
5.735072174875429482e+04,1.107054061889648438e+02
5.735113669727769593e+04,1.111454391479492188e+02
5.735155164580109704e+04,1.115614929199218750e+02
5.735196659432449815e+04,1.119428176879882812e+02
5.735238154284790653e+04,1.124153671264648438e+02
5.735279649137130764e+04,1.127658538818359375e+02
5.735321143989470875e+04,1.132281112670898438e+02
5.735362638841811713e+04,1.136186828613281250e+02
5.735404133694151824e+04,1.140232772827148438e+02
5.735445628546491935e+04,1.144696884155273438e+02
5.735487123398832773e+04,1.148433456420898438e+02
5.735528618251172884e+04,1.153069534301757812e+02
5.735570113103512995e+04,1.156766967773437500e+02
5.735611607955853106e+04,1.161353759765625000e+02
5.735653102808193944e+04,1.165346832275390625e+02
5.735694597660534055e+04,1.169349441528320312e+02
5.735736092512874166e+04,1.173892898559570312e+02
5.735777587365215004e+04,1.177425994873046875e+02
5.735819082217555115e+04,1.182210540771484375e+02
5.735860577069895226e+04,1.185969161987304688e+02
5.735902071922236064e+04,1.190230178833007812e+02
5.735943566774576175e+04,1.194505538940429688e+02
5.735985061626916286e+04,1.198203735351562500e+02
5.736026556479256396e+04,1.202982406616210938e+02
5.736068051331597235e+04,1.206566314697265625e+02
5.736109546183937346e+04,1.211142272949218750e+02
5.736151041036277456e+04,1.215151214599609375e+02
5.736192535888618295e+04,1.219360351562500000e+02
5.736234030740958406e+04,1.223740386962890625e+02
5.736275525593298516e+04,1.227397994995117188e+02
5.736317020445639355e+04,1.232049865722656250e+02
5.736358515297979466e+04,1.235821533203125000e+02
5.736400010150319576e+04,1.240282897949218750e+02
5.736441505002659687e+04,1.244372100830078125e+02
5.736482999855000526e+04,1.248235549926757812e+02
5.736524494707340637e+04,1.252836761474609375e+02
5.736565989559680747e+04,1.256434249877929688e+02
5.736607484412021586e+04,1.261166992187500000e+02
5.736648979264361697e+04,1.265028228759765625e+02
5.736690474116701807e+04,1.269222640991210938e+02
5.736731968969042646e+04,1.273626480102539062e+02
5.736773463821382757e+04,1.277284698486328125e+02
5.736814958673722867e+04,1.282098541259765625e+02
5.736856453526062978e+04,1.285742797851562500e+02
5.736897948378403817e+04,1.290211029052734375e+02
5.736939443230743927e+04,1.294317626953125000e+02
5.736980938083084038e+04,1.298181762695312500e+02
5.737022432935424877e+04,1.302877502441406250e+02
5.737063927787764987e+04,1.306459960937500000e+02
5.737105422640105098e+04,1.311123657226562500e+02
5.737146917492445937e+04,1.315001068115234375e+02
5.737188412344786047e+04,1.319411926269531250e+02
5.737229907197126158e+04,1.323607025146484375e+02
5.737271402049466269e+04,1.327431640625000000e+02
5.737312896901807107e+04,1.332201080322265625e+02
5.737354391754147218e+04,1.335748748779296875e+02
5.737395886606487329e+04,1.340394287109375000e+02
5.737437381458828168e+04,1.344331207275390625e+02
5.737478876311168278e+04,1.348391418457031250e+02
5.737520371163508389e+04,1.352899627685546875e+02
5.737561866015849228e+04,1.356438140869140625e+02
5.737603360868189338e+04,1.361250152587890625e+02
5.737644855720529449e+04,1.364982147216796875e+02
5.737686350572869560e+04,1.369372406005859375e+02
5.737727845425210398e+04,1.373588562011718750e+02
5.737769340277550509e+04,1.377590026855468750e+02
5.737810835129890620e+04,1.382173309326171875e+02
5.737852329982231458e+04,1.385730895996093750e+02
5.737893824834571569e+04,1.390530242919921875e+02
5.737935319686911680e+04,1.394315948486328125e+02
5.737976814539252518e+04,1.398583374023437500e+02
5.738018309391592629e+04,1.402894439697265625e+02
5.738059804243932740e+04,1.406578674316406250e+02
5.738101299096272851e+04,1.411374511718750000e+02
5.738142793948613689e+04,1.414975280761718750e+02
5.738184288800953800e+04,1.419534149169921875e+02
5.738225783653293911e+04,1.423578033447265625e+02
5.738267278505634749e+04,1.427567901611328125e+02
5.738308773357974860e+04,1.432195587158203125e+02
5.738350268210314971e+04,1.435725250244140625e+02
5.738391763062655809e+04,1.440513610839843750e+02
5.738433257914995920e+04,1.444309692382812500e+02
5.738474752767336031e+04,1.448780364990234375e+02
5.738516247619676142e+04,1.452889862060546875e+02
5.738557742472016980e+04,1.456748657226562500e+02
5.738599237324357091e+04,1.461370849609375000e+02
5.738640732176697202e+04,1.464983062744140625e+02
5.738682227029038040e+04,1.469666137695312500e+02
5.738723721881378151e+04,1.473550720214843750e+02
5.738765216733718262e+04,1.477729797363281250e+02
5.738806711586059100e+04,1.482146148681640625e+02
5.738848206438399211e+04,1.485790252685546875e+02
5.738889701290739322e+04,1.490603790283203125e+02
5.738931196143079433e+04,1.494272460937500000e+02
5.738972690995420271e+04,1.498725128173828125e+02
5.739014185847760382e+04,1.502849121093750000e+02
5.739055680700100493e+04,1.506699523925781250e+02
5.739097175552441331e+04,1.511407318115234375e+02
5.739138670404781442e+04,1.514935455322265625e+02
5.739180165257121553e+04,1.519584960937500000e+02
5.739221660109462391e+04,1.523476867675781250e+02
5.739263154961802502e+04,1.527631378173828125e+02
5.739304649814142613e+04,1.532069702148437500e+02
5.739346144666482724e+04,1.535868682861328125e+02
5.739387639518823562e+04,1.540514221191406250e+02
5.739429134371163673e+04,1.544192199707031250e+02
5.739470629223503784e+04,1.548814544677734375e+02
5.739512124075844622e+04,1.552764892578125000e+02
5.739553618928184733e+04,1.556800994873046875e+02
5.739595113780524844e+04,1.561319274902343750e+02
5.739636608632865682e+04,1.564828338623046875e+02
5.739678103485205793e+04,1.569625854492187500e+02
5.739719598337545904e+04,1.573363189697265625e+02
5.739761093189886014e+04,1.577665405273437500e+02
5.739802588042226853e+04,1.581857910156250000e+02
5.739844082894566964e+04,1.585606689453125000e+02
5.739885577746907074e+04,1.590332183837890625e+02
5.739927072599247913e+04,1.593849792480468750e+02
5.739968567451588024e+04,1.598412170410156250e+02
5.740010062303928134e+04,1.602329711914062500e+02
5.740051557156268973e+04,1.606310729980468750e+02
5.740093052008609084e+04,1.610785827636718750e+02
5.740134546860949195e+04,1.614253845214843750e+02
5.740176041713289305e+04,1.618997344970703125e+02
5.740217536565630144e+04,1.622682952880859375e+02
5.740259031417970255e+04,1.626921234130859375e+02
5.740300526270310365e+04,1.631137237548828125e+02
5.740342021122651204e+04,1.634877014160156250e+02
5.740383515974991315e+04,1.639613800048828125e+02
5.740425010827331425e+04,1.643151397705078125e+02
5.740466505679672264e+04,1.647709045410156250e+02
5.740508000532012375e+04,1.651659851074218750e+02
5.740549495384352485e+04,1.655636749267578125e+02
5.740590990236692596e+04,1.660126800537109375e+02
5.740632485089033435e+04,1.663602447509765625e+02
5.740673979941373545e+04,1.668331146240234375e+02
5.740715474793713656e+04,1.672029571533203125e+02
5.740756969646054495e+04,1.676227416992187500e+02
5.740798464498394605e+04,1.680399017333984375e+02
5.740839959350734716e+04,1.684056243896484375e+02
5.740881454203075555e+04,1.688736572265625000e+02
5.740922949055415665e+04,1.692225952148437500e+02
5.740964443907755776e+04,1.696855468750000000e+02
5.741005938760095887e+04,1.700574035644531250e+02
5.741047433612436726e+04,1.704655914306640625e+02
5.741088928464776836e+04,1.708863677978515625e+02
5.741130423317116947e+04,1.712377014160156250e+02
5.741171918169457786e+04,1.716962127685546875e+02
5.741213413021797896e+04,1.720400238037109375e+02
5.741254907874138007e+04,1.724623413085937500e+02
5.741296402726478846e+04,1.728447875976562500e+02
5.741337897578818956e+04,1.732056732177734375e+02
5.741379392431159067e+04,1.736351165771484375e+02
5.741420887283499178e+04,1.739556884765625000e+02
5.741462382135840016e+04,1.743811187744140625e+02
5.741503876988180127e+04,1.747199707031250000e+02
5.741545371840520238e+04,1.751007690429687500e+02
5.741586866692861076e+04,1.754496154785156250e+02
5.741628361545201187e+04,1.757586669921875000e+02
5.741669856397541298e+04,1.761145629882812500e+02
5.741711351249882136e+04,1.763764648437500000e+02
5.741752846102222247e+04,1.766829071044921875e+02
5.741794340954562358e+04,1.769106903076171875e+02
5.741835835806902469e+04,1.771091156005859375e+02
5.741877330659243307e+04,1.772740173339843750e+02
5.741918825511583418e+04,1.773582611083984375e+02
5.741960320363923529e+04,1.773963775634765625e+02
5.742001815216264367e+04,1.773653869628906250e+02
5.742043310068604478e+04,1.772626037597656250e+02
5.742084804920944589e+04,1.771053619384765625e+02
5.742126299773285427e+04,1.769189605712890625e+02
5.742167794625625538e+04,1.766408996582031250e+02
5.742209289477965649e+04,1.764070434570312500e+02
5.742250784330305760e+04,1.760729827880859375e+02
5.742292279182646598e+04,1.757709808349609375e+02
5.742333774034986709e+04,1.754444427490234375e+02
5.742375268887326820e+04,1.750691070556640625e+02
5.742416763739667658e+04,1.747493743896484375e+02
5.742458258592007769e+04,1.743410186767578125e+02
5.742499753444347880e+04,1.740079498291015625e+02
5.742541248296688718e+04,1.735924072265625000e+02
5.742582743149028829e+04,1.732239532470703125e+02
5.742624238001368940e+04,1.728525085449218750e+02
5.742665732853709051e+04,1.724257202148437500e+02
5.742707227706049889e+04,1.720917205810546875e+02
5.742748722558390000e+04,1.716381072998046875e+02
5.742790217410730111e+04,1.712792968750000000e+02
5.742831712263070949e+04,1.708720245361328125e+02
5.742873207115411060e+04,1.704604644775390625e+02
5.742914701967751171e+04,1.701065826416015625e+02
5.742956196820092009e+04,1.696441955566406250e+02
5.742997691672432120e+04,1.692964630126953125e+02
5.743039186524772231e+04,1.688540344238281250e+02
5.743080681377112342e+04,1.684627227783203125e+02
5.743122176229453180e+04,1.680541992187500000e+02
5.743163671081793291e+04,1.676250762939453125e+02
5.743205165934133402e+04,1.672688293457031250e+02
5.743246660786474240e+04,1.667989654541015625e+02
5.743288155638814351e+04,1.664425659179687500e+02
5.743329650491154462e+04,1.660053863525390625e+02
5.743371145343495300e+04,1.656035003662109375e+02
5.743412640195835411e+04,1.652251281738281250e+02
5.743454135048175522e+04,1.647649993896484375e+02
5.743495629900515632e+04,1.644190063476562500e+02
5.743537124752856471e+04,1.639566955566406250e+02
5.743578619605196582e+04,1.635757751464843750e+02
5.743620114457536692e+04,1.631647033691406250e+02
5.743661609309877531e+04,1.627301025390625000e+02
5.743703104162217642e+04,1.623714752197265625e+02
5.743744599014557753e+04,1.618974304199218750e+02
5.743786093866898591e+04,1.615379943847656250e+02
5.743827588719238702e+04,1.610813446044921875e+02
5.743869083571578813e+04,1.606938781738281250e+02
5.743910578423918923e+04,1.602945404052734375e+02
5.743952073276259762e+04,1.598504638671875000e+02
5.743993568128599873e+04,1.595032653808593750e+02
5.744035062980939983e+04,1.590290374755859375e+02
5.744076557833280822e+04,1.586614685058593750e+02
5.744118052685620933e+04,1.582297210693359375e+02
5.744159547537961043e+04,1.578136138916015625e+02
5.744201042390301882e+04,1.574386444091796875e+02
5.744242537242641993e+04,1.569685058593750000e+02
5.744284032094982103e+04,1.566179504394531250e+02
5.744325526947322214e+04,1.561615753173828125e+02
5.744367021799663053e+04,1.557722778320312500e+02
5.744408516652003163e+04,1.553733062744140625e+02
5.744450011504343274e+04,1.549276428222656250e+02
5.744491506356684113e+04,1.545806121826171875e+02
5.744533001209024223e+04,1.541068572998046875e+02
5.744574496061364334e+04,1.537377319335937500e+02
5.744615990913705173e+04,1.532896270751953125e+02
5.744657485766045284e+04,1.528911437988281250e+02
5.744698980618385394e+04,1.524989776611328125e+02
5.744740475470725505e+04,1.520473022460937500e+02
5.744781970323066344e+04,1.516960754394531250e+02
5.744823465175406454e+04,1.512247009277343750e+02
5.744864960027746565e+04,1.508493194580078125e+02
5.744906454880087404e+04,1.504309844970703125e+02
5.744947949732427514e+04,1.500056762695312500e+02
5.744989444584767625e+04,1.496436462402343750e+02
5.745030939437108464e+04,1.491708068847656250e+02
5.745072434289448574e+04,1.488153686523437500e+02
5.745113929141788685e+04,1.483730163574218750e+02
5.745155423994128796e+04,1.479738159179687500e+02
5.745196918846469634e+04,1.475833587646484375e+02
5.745238413698809745e+04,1.471267700195312500e+02
5.745279908551149856e+04,1.467683105468750000e+02
5.745321403403490694e+04,1.463098297119140625e+02
5.745362898255830805e+04,1.459331054687500000e+02
5.745404393108170916e+04,1.454947662353515625e+02
5.745445887960511754e+04,1.450890045166015625e+02
5.745487382812851865e+04,1.447103576660156250e+02
5.745528877665191976e+04,1.442549896240234375e+02
5.745570372517532087e+04,1.438990936279296875e+02
5.745611867369872925e+04,1.434414825439453125e+02
5.745653362222213036e+04,1.430587310791015625e+02
5.745694857074553147e+04,1.426515197753906250e+02
5.745736351926893985e+04,1.422141571044921875e+02
5.745777846779234096e+04,1.418574371337890625e+02
5.745819341631574207e+04,1.413838806152343750e+02
5.745860836483915045e+04,1.410215454101562500e+02
5.745902331336255156e+04,1.405855407714843750e+02
5.745943826188595267e+04,1.401782379150390625e+02
5.745985321040935378e+04,1.398006439208984375e+02
5.746026815893276216e+04,1.393361053466796875e+02
5.746068310745616327e+04,1.389899597167968750e+02
5.746109805597956438e+04,1.385335388183593750e+02
5.746151300450297276e+04,1.381499176025390625e+02
5.746192795302637387e+04,1.377269134521484375e+02
5.746234290154977498e+04,1.373102416992187500e+02
5.746275785007318336e+04,1.369393920898437500e+02
5.746317279859658447e+04,1.364837341308593750e+02
5.746358774711998558e+04,1.361209716796875000e+02
5.746400269564338669e+04,1.356685791015625000e+02
5.746441764416679507e+04,1.352784576416015625e+02
5.746483259269019618e+04,1.348836975097656250e+02
5.746524754121359729e+04,1.344382171630859375e+02
5.746566248973700567e+04,1.340929718017578125e+02
5.746607743826040678e+04,1.336227416992187500e+02
5.746649238678380789e+04,1.332544860839843750e+02
5.746690733530721627e+04,1.328354034423828125e+02
5.746732228383061738e+04,1.324182434082031250e+02
5.746773723235401849e+04,1.320505828857421875e+02
5.746815218087741960e+04,1.315825653076171875e+02
5.746856712940082798e+04,1.312326660156250000e+02
5.746898207792422909e+04,1.307824096679687500e+02
5.746939702644763020e+04,1.303910522460937500e+02
5.746981197497103858e+04,1.299777374267578125e+02
5.747022692349443969e+04,1.295520324707031250e+02
5.747064187201784080e+04,1.291940307617187500e+02
5.747105682054124918e+04,1.287244262695312500e+02
5.747147176906465029e+04,1.283709869384765625e+02
5.747188671758805140e+04,1.279341201782226562e+02
5.747230166611145250e+04,1.275359039306640625e+02
5.747271661463486089e+04,1.271552276611328125e+02
5.747313156315826200e+04,1.267005004882812500e+02
5.747354651168166311e+04,1.263565368652343750e+02
5.747396146020507149e+04,1.258936080932617188e+02
5.747437640872847260e+04,1.255185623168945312e+02
5.747479135725187371e+04,1.251080322265625000e+02
5.747520630577528209e+04,1.246809539794921875e+02
5.747562125429868320e+04,1.243243103027343750e+02
5.747603620282208431e+04,1.238557815551757812e+02
5.747645115134548541e+04,1.235022964477539062e+02
5.747686609986889380e+04,1.230502014160156250e+02
5.747728104839229491e+04,1.226686935424804688e+02
5.747769599691569601e+04,1.222731475830078125e+02
5.747811094543910440e+04,1.218372955322265625e+02
5.747852589396250551e+04,1.214869918823242188e+02
5.747894084248590661e+04,1.210185394287109375e+02
5.747935579100931500e+04,1.206579971313476562e+02
5.747977073953271611e+04,1.202284851074218750e+02
5.748018568805611721e+04,1.198220367431640625e+02
5.748060063657951832e+04,1.194501876831054688e+02
5.748101558510292671e+04,1.189889450073242188e+02
5.748143053362632781e+04,1.186454925537109375e+02
5.748184548214972892e+04,1.181950454711914062e+02
5.748226043067313731e+04,1.178137588500976562e+02
5.748267537919653842e+04,1.174198608398437500e+02
5.748309032771993952e+04,1.169840393066406250e+02
5.748350527624334791e+04,1.166375274658203125e+02
5.748392022476674902e+04,1.161711883544921875e+02
5.748433517329015012e+04,1.158101196289062500e+02
5.748475012181355123e+04,1.153653411865234375e+02
5.748516507033695962e+04,1.149761276245117188e+02
5.748558001886036072e+04,1.145874710083007812e+02
5.748599496738376183e+04,1.141447753906250000e+02
5.748640991590717022e+04,1.138009948730468750e+02
5.748682486443057132e+04,1.133364715576171875e+02
5.748723981295397243e+04,1.129717025756835938e+02
5.748765476147737354e+04,1.125587310791015625e+02
5.748806971000078192e+04,1.121430511474609375e+02
5.748848465852418303e+04,1.117868194580078125e+02
5.748889960704758414e+04,1.113232498168945312e+02
5.748931455557099252e+04,1.109752273559570312e+02
5.748972950409439363e+04,1.105332412719726562e+02
5.749014445261779474e+04,1.101437988281250000e+02
5.749055940114120313e+04,1.097578887939453125e+02
5.749097434966460423e+04,1.093122558593750000e+02
5.749138929818800534e+04,1.089591751098632812e+02
5.749180424671141373e+04,1.085086975097656250e+02
5.749221919523481483e+04,1.081426086425781250e+02
5.749263414375821594e+04,1.077111968994140625e+02
5.749304909228161705e+04,1.073150558471679688e+02
5.749346404080502543e+04,1.069424896240234375e+02
5.749387898932842654e+04,1.064975051879882812e+02
5.749429393785182765e+04,1.061507949829101562e+02
5.749470888637523603e+04,1.056964187622070312e+02
5.749512383489863714e+04,1.053227081298828125e+02
5.749553878342203825e+04,1.049194793701171875e+02
5.749595373194543936e+04,1.044939193725585938e+02
5.749636868046884774e+04,1.041426086425781250e+02
5.749678362899224885e+04,1.036786422729492188e+02
5.749719857751564996e+04,1.033263626098632812e+02
5.749761352603905834e+04,1.028972396850585938e+02
5.749802847456245945e+04,1.025013961791992188e+02
5.749844342308586056e+04,1.021306762695312500e+02
5.749885837160926894e+04,1.016779251098632812e+02
5.749927332013267005e+04,1.013389816284179688e+02
5.749968826865607116e+04,1.008913040161132812e+02
5.750010321717947227e+04,1.005176925659179688e+02
5.750051816570288065e+04,1.000966949462890625e+02
5.750093311422628176e+04,9.969139862060546875e+01
5.750134806274968287e+04,9.932636260986328125e+01
5.750176301127309125e+04,9.886832427978515625e+01
5.750217795979649236e+04,9.852822875976562500e+01
5.750259290831989347e+04,9.808387756347656250e+01
5.750300785684330185e+04,9.770556640625000000e+01
5.750342280536670296e+04,9.731726074218750000e+01
5.750383775389010407e+04,9.688343048095703125e+01
5.750425270241350518e+04,9.654534912109375000e+01
5.750466765093691356e+04,9.608420562744140625e+01
5.750508259946031467e+04,9.572532653808593750e+01
5.750549754798371578e+04,9.530839538574218750e+01
5.750591249650712416e+04,9.490186309814453125e+01
5.750632744503052527e+04,9.453881835937500000e+01
5.750674239355392638e+04,9.408142089843750000e+01
5.750715734207733476e+04,9.373992156982421875e+01
5.750757229060073587e+04,9.328157806396484375e+01
5.750798723912413698e+04,9.291690063476562500e+01
5.750840218764753809e+04,9.251096343994140625e+01
5.750881713617094647e+04,9.209689331054687500e+01
5.750923208469434758e+04,9.174541473388671875e+01
5.750964703321774869e+04,9.128623199462890625e+01
5.751006198174115707e+04,9.094152069091796875e+01
5.751047693026455818e+04,9.051509094238281250e+01
5.751089187878795929e+04,9.013066864013671875e+01
5.751130682731136767e+04,8.975694274902343750e+01
5.751172177583476878e+04,8.932078552246093750e+01
5.751213672435816989e+04,8.898336029052734375e+01
5.751255167288157099e+04,8.853075408935546875e+01
5.751296662140497938e+04,8.816774749755859375e+01
5.751338156992838049e+04,8.776472473144531250e+01
5.751379651845178159e+04,8.735027313232421875e+01
5.751421146697518998e+04,8.699996948242187500e+01
5.751462641549859109e+04,8.654111480712890625e+01
5.751504136402199219e+04,8.619595336914062500e+01
5.751545631254540058e+04,8.576924133300781250e+01
5.751587126106880169e+04,8.538107299804687500e+01
5.751628620959220279e+04,8.500593566894531250e+01
5.751670115811560390e+04,8.456212615966796875e+01
5.751711610663901229e+04,8.421616363525390625e+01
5.751753105516241340e+04,8.377226257324218750e+01
5.751794600368581450e+04,8.340596008300781250e+01
5.751836095220922289e+04,8.298317718505859375e+01
5.751877590073262400e+04,8.258782196044921875e+01
5.751919084925602510e+04,8.222203826904296875e+01
5.751960579777943349e+04,8.178147125244140625e+01
5.752002074630283460e+04,8.143685150146484375e+01
5.752043569482623570e+04,8.099494934082031250e+01
5.752085064334963681e+04,8.062300872802734375e+01
5.752126559187304520e+04,8.023467254638671875e+01
5.752168054039644630e+04,7.981026458740234375e+01
5.752209548891984741e+04,7.946675109863281250e+01
5.752251043744325580e+04,7.900927734375000000e+01
5.752292538596665690e+04,7.865753936767578125e+01
5.752334033449005801e+04,7.823707580566406250e+01
5.752375528301346640e+04,7.784050750732421875e+01
5.752417023153686750e+04,7.747634887695312500e+01
