# Time [MJD], Angular separation [deg]
5.954633616552349122e+04,1.155694351196289062e+02
5.954674249339151720e+04,1.159541549682617188e+02
5.954714882125954318e+04,1.164152221679687500e+02
5.954755514912756917e+04,1.167710189819335938e+02
5.954796147699560242e+04,1.172329025268554688e+02
5.954836780486362841e+04,1.176151733398437500e+02
5.954877413273165439e+04,1.180323104858398438e+02
5.954918046059968037e+04,1.184664077758789062e+02
5.954958678846770636e+04,1.188293685913085938e+02
5.954999311633573234e+04,1.193047561645507812e+02
5.955039944420376560e+04,1.196666641235351562e+02
5.955080577207179158e+04,1.201103363037109375e+02
5.955121209993981756e+04,1.205169677734375000e+02
5.955161842780784355e+04,1.209013824462890625e+02
5.955202475567586953e+04,1.213657531738281250e+02
5.955243108354389551e+04,1.217170867919921875e+02
5.955283741141192149e+04,1.221796417236328125e+02
5.955324373927995475e+04,1.225650558471679688e+02
5.955365006714798074e+04,1.229780731201171875e+02
5.955405639501600672e+04,1.234159622192382812e+02
5.955446272288403270e+04,1.237784805297851562e+02
5.955486905075205868e+04,1.242558822631835938e+02
5.955527537862008467e+04,1.246211090087890625e+02
5.955568170648811792e+04,1.250634460449218750e+02
5.955608803435614391e+04,1.254723815917968750e+02
5.955649436222416989e+04,1.258558807373046875e+02
5.955690069009219587e+04,1.263232192993164062e+02
5.955730701796022186e+04,1.266747665405273438e+02
5.955771334582824784e+04,1.271369247436523438e+02
5.955811967369627382e+04,1.275245132446289062e+02
5.955852600156430708e+04,1.279310455322265625e+02
5.955893232943233306e+04,1.283722381591796875e+02
5.955933865730035905e+04,1.287320861816406250e+02
5.955974498516838503e+04,1.292098083496093750e+02
5.956015131303641101e+04,1.295774536132812500e+02
5.956055764090443699e+04,1.300178680419921875e+02
5.956096396877246298e+04,1.304299163818359375e+02
5.956137029664049624e+04,1.308123168945312500e+02
5.956177662450852222e+04,1.312818450927734375e+02
5.956218295237654820e+04,1.316343536376953125e+02
5.956258928024457418e+04,1.320956726074218750e+02
5.956299560811260017e+04,1.324855651855468750e+02
5.956340193598062615e+04,1.328907928466796875e+02
5.956380826384865941e+04,1.333351135253906250e+02
5.956421459171668539e+04,1.336870574951171875e+02
5.956462091958471137e+04,1.341649627685546875e+02
5.956502724745273736e+04,1.345348663330078125e+02
5.956543357532076334e+04,1.349719085693359375e+02
5.956583990318878932e+04,1.353880615234375000e+02
5.956624623105681530e+04,1.357689514160156250e+02
5.956665255892484856e+04,1.362398986816406250e+02
5.956705888679287455e+04,1.365926361083984375e+02
5.956746521466090053e+04,1.370523529052734375e+02
5.956787154252892651e+04,1.374438629150390625e+02
5.956827787039695249e+04,1.378481140136718750e+02
5.956868419826497848e+04,1.382944183349609375e+02
5.956909052613301174e+04,1.386472320556640625e+02
5.956949685400103772e+04,1.391241760253906250e+02
5.956990318186906370e+04,1.394960937500000000e+02
5.957030950973708968e+04,1.399258422851562500e+02
5.957071583760511567e+04,1.403449554443359375e+02
5.957112216547314165e+04,1.407219696044921875e+02
5.957152849334116763e+04,1.411951446533203125e+02
5.957193482120920089e+04,1.415502929687500000e+02
5.957234114907722687e+04,1.420097961425781250e+02
5.957274747694525286e+04,1.424024810791015625e+02
5.957315380481327884e+04,1.428053588867187500e+02
5.957356013268130482e+04,1.432543487548828125e+02
5.957396646054933080e+04,1.436072387695312500e+02
5.957437278841736406e+04,1.440839691162109375e+02
5.957477911628539005e+04,1.444577178955078125e+02
5.957518544415341603e+04,1.448850555419921875e+02
5.957559177202144201e+04,1.453067626953125000e+02
5.957599809988946799e+04,1.456790771484375000e+02
5.957640442775749398e+04,1.461532897949218750e+02
5.957681075562551996e+04,1.465101623535156250e+02
5.957721708349355322e+04,1.469675140380859375e+02
5.957762341136157920e+04,1.473644561767578125e+02
5.957802973922960518e+04,1.477647399902343750e+02
5.957843606709763117e+04,1.482159271240234375e+02
5.957884239496565715e+04,1.485687561035156250e+02
5.957924872283368313e+04,1.490446624755859375e+02
5.957965505070170911e+04,1.494204559326171875e+02
5.958006137856974237e+04,1.498468475341796875e+02
5.958046770643776836e+04,1.502709350585937500e+02
5.958087403430579434e+04,1.506383361816406250e+02
5.958128036217382032e+04,1.511134490966796875e+02
5.958168669004184630e+04,1.514714660644531250e+02
5.958209301790987229e+04,1.519241943359375000e+02
5.958249934577790555e+04,1.523229370117187500e+02
5.958290567364593153e+04,1.527212219238281250e+02
5.958331200151395751e+04,1.531763610839843750e+02
5.958371832938198349e+04,1.535286865234375000e+02
5.958412465725000948e+04,1.540035705566406250e+02
5.958453098511803546e+04,1.543798675537109375e+02
5.958493731298606144e+04,1.548030548095703125e+02
5.958534364085409470e+04,1.552296295166015625e+02
5.958574996872212068e+04,1.555961151123046875e+02
5.958615629659014667e+04,1.560714569091796875e+02
5.958656262445817265e+04,1.564301605224609375e+02
5.958696895232619863e+04,1.568761749267578125e+02
5.958737528019422462e+04,1.572767791748046875e+02
5.958778160806225787e+04,1.576699676513671875e+02
5.958818793593028386e+04,1.581267395019531250e+02
5.958859426379830984e+04,1.584781036376953125e+02
5.958900059166633582e+04,1.589504241943359375e+02
5.958940691953436180e+04,1.593283386230468750e+02
5.958981324740238779e+04,1.597485198974609375e+02
5.959021957527041377e+04,1.601757354736328125e+02
5.959062590313844703e+04,1.605401763916015625e+02
5.959103223100647301e+04,1.610137786865234375e+02
5.959143855887449899e+04,1.613720703125000000e+02
5.959184488674252498e+04,1.618146362304687500e+02
5.959225121461055096e+04,1.622154998779296875e+02
5.959265754247857694e+04,1.625977478027343750e+02
5.959306387034661020e+04,1.630549011230468750e+02
5.959347019821463618e+04,1.634041290283203125e+02
5.959387652608266217e+04,1.638700408935546875e+02
5.959428285395068815e+04,1.642480468750000000e+02
5.959468918181871413e+04,1.646624908447265625e+02
5.959509550968674012e+04,1.650901489257812500e+02
5.959550183755476610e+04,1.654506225585937500e+02
5.959590816542279936e+04,1.659207763671875000e+02
5.959631449329082534e+04,1.662773132324218750e+02
5.959672082115885132e+04,1.667145080566406250e+02
5.959712714902687731e+04,1.671134033203125000e+02
5.959753347689490329e+04,1.674905548095703125e+02
5.959793980476292927e+04,1.679442443847656250e+02
5.959834613263095525e+04,1.682891082763671875e+02
5.959875246049898851e+04,1.687408142089843750e+02
5.959915878836701449e+04,1.691147003173828125e+02
5.959956511623504048e+04,1.695192871093750000e+02
5.959997144410306646e+04,1.699423675537109375e+02
5.960037777197109244e+04,1.702940826416015625e+02
5.960078409983911843e+04,1.707534637451171875e+02
5.960119042770715168e+04,1.711020202636718750e+02
5.960159675557517767e+04,1.715253753662109375e+02
5.960200308344320365e+04,1.719135894775390625e+02
5.960240941131122963e+04,1.722772827148437500e+02
5.960281573917925562e+04,1.727147064208984375e+02
5.960322206704728160e+04,1.730433654785156250e+02
5.960362839491530758e+04,1.734700927734375000e+02
5.960403472278334084e+04,1.738231048583984375e+02
5.960444105065136682e+04,1.741920928955078125e+02
5.960484737851939281e+04,1.745820159912109375e+02
5.960525370638741879e+04,1.748968048095703125e+02
5.960566003425544477e+04,1.753017272949218750e+02
5.960606636212347075e+04,1.756027221679687500e+02
5.960647268999150401e+04,1.759506988525390625e+02
5.960687901785952999e+04,1.762555541992187500e+02
5.960728534572755598e+04,1.765204925537109375e+02
5.960769167359558196e+04,1.768119964599609375e+02
5.960809800146360794e+04,1.770016784667968750e+02
5.960850432933163393e+04,1.772019805908203125e+02
5.960891065719965991e+04,1.773197174072265625e+02
5.960931698506769317e+04,1.773861694335937500e+02
5.960972331293571915e+04,1.773875579833984375e+02
5.961012964080374513e+04,1.773346252441406250e+02
5.961053596867177112e+04,1.771933593750000000e+02
5.961094229653979710e+04,1.770359191894531250e+02
5.961134862440782308e+04,1.768025970458984375e+02
5.961175495227584906e+04,1.765458068847656250e+02
5.961216128014388232e+04,1.762837829589843750e+02
5.961256760801190831e+04,1.759350738525390625e+02
5.961297393587993429e+04,1.756588134765625000e+02
5.961338026374796027e+04,1.752830810546875000e+02
5.961378659161598625e+04,1.749537658691406250e+02
5.961419291948401224e+04,1.746035308837890625e+02
5.961459924735204550e+04,1.742114562988281250e+02
5.961500557522007148e+04,1.738948211669921875e+02
5.961541190308809746e+04,1.734622802734375000e+02
5.961581823095612344e+04,1.731213073730468750e+02
5.961622455882414943e+04,1.727239227294921875e+02
5.961663088669217541e+04,1.723346252441406250e+02
5.961703721456020139e+04,1.719796142578125000e+02
5.961744354242823465e+04,1.715442047119140625e+02
5.961784987029626063e+04,1.711966247558593750e+02
5.961825619816428662e+04,1.707592620849609375e+02
5.961866252603231260e+04,1.703839721679687500e+02
5.961906885390033858e+04,1.699968872070312500e+02
5.961947518176836456e+04,1.695679168701171875e+02
5.961988150963639782e+04,1.692273864746093750e+02
5.962028783750442381e+04,1.687823638916015625e+02
5.962069416537244979e+04,1.684064941406250000e+02
5.962110049324047577e+04,1.680117645263671875e+02
5.962150682110850175e+04,1.675834655761718750e+02
5.962191314897652774e+04,1.672398681640625000e+02
5.962231947684455372e+04,1.667758789062500000e+02
5.962272580471258698e+04,1.664169311523437500e+02
5.962313213258061296e+04,1.659886169433593750e+02
5.962353846044863894e+04,1.655858306884765625e+02
5.962394478831666493e+04,1.652125091552734375e+02
5.962435111618469091e+04,1.647542419433593750e+02
5.962475744405271689e+04,1.644086761474609375e+02
5.962516377192075015e+04,1.639578247070312500e+02
5.962557009978877613e+04,1.635761718750000000e+02
5.962597642765680212e+04,1.631787261962890625e+02
5.962638275552482810e+04,1.627441558837890625e+02
5.962678908339285408e+04,1.623977050781250000e+02
5.962719541126088006e+04,1.619308624267578125e+02
5.962760173912890605e+04,1.615669860839843750e+02
5.962800806699693931e+04,1.611457214355468750e+02
5.962841439486496529e+04,1.607375030517578125e+02
5.962882072273299127e+04,1.603646392822265625e+02
5.962922705060101725e+04,1.599134368896484375e+02
5.962963337846904324e+04,1.595545501708984375e+02
5.963003970633706922e+04,1.591033782958984375e+02
5.963044603420509520e+04,1.587187042236328125e+02
5.963085236207312846e+04,1.583211059570312500e+02
5.963125868994115444e+04,1.578822631835937500e+02
5.963166501780918043e+04,1.575348358154296875e+02
5.963207134567720641e+04,1.570803375244140625e+02
5.963247767354523239e+04,1.566994934082031250e+02
5.963288400141325837e+04,1.562988891601562500e+02
5.963329032928129163e+04,1.558664703369140625e+02
5.963369665714931762e+04,1.555189208984375000e+02
5.963410298501734360e+04,1.550506591796875000e+02
5.963450931288536958e+04,1.546889343261718750e+02
5.963491564075339556e+04,1.542557220458984375e+02
5.963532196862142155e+04,1.538523254394531250e+02
5.963572829648944753e+04,1.534754486083984375e+02
5.963613462435748079e+04,1.530149536132812500e+02
5.963654095222550677e+04,1.526674041748046875e+02
5.963694728009353275e+04,1.522145538330078125e+02
5.963735360796155874e+04,1.518322143554687500e+02
5.963775993582958472e+04,1.514327087402343750e+02
5.963816626369761070e+04,1.509976043701171875e+02
5.963857259156564396e+04,1.506502838134765625e+02
5.963897891943366994e+04,1.501818389892578125e+02
5.963938524730169593e+04,1.498181457519531250e+02
5.963979157516972191e+04,1.493956298828125000e+02
5.964019790303774789e+04,1.489892425537109375e+02
5.964060423090577387e+04,1.486150665283203125e+02
5.964101055877379986e+04,1.481633605957031250e+02
5.964141688664183312e+04,1.478056030273437500e+02
5.964182321450985910e+04,1.473532409667968750e+02
5.964222954237788508e+04,1.469689025878906250e+02
5.964263587024591106e+04,1.465710144042968750e+02
5.964304219811393705e+04,1.461337127685546875e+02
5.964344852598196303e+04,1.457867431640625000e+02
5.964385485384998901e+04,1.453327636718750000e+02
5.964426118171802227e+04,1.449537353515625000e+02
5.964466750958604825e+04,1.445534057617187500e+02
5.964507383745407424e+04,1.441223754882812500e+02
5.964548016532210022e+04,1.437704162597656250e+02
5.964588649319012620e+04,1.433022308349609375e+02
5.964629282105815219e+04,1.429420166015625000e+02
5.964669914892618544e+04,1.425089416503906250e+02
5.964710547679421143e+04,1.421072540283203125e+02
5.964751180466223741e+04,1.417312011718750000e+02
5.964791813253026339e+04,1.412727203369140625e+02
5.964832446039828938e+04,1.409272613525390625e+02
5.964873078826631536e+04,1.404750823974609375e+02
5.964913711613434134e+04,1.400947418212890625e+02
5.964954344400237460e+04,1.396965332031250000e+02
5.964994977187040058e+04,1.392640838623046875e+02
5.965035609973842656e+04,1.389180297851562500e+02
5.965076242760645255e+04,1.384513092041015625e+02
5.965116875547447853e+04,1.380897827148437500e+02
5.965157508334250451e+04,1.376624145507812500e+02
5.965198141121053777e+04,1.372577819824218750e+02
5.965238773907856375e+04,1.368847198486328125e+02
5.965279406694658974e+04,1.364257507324218750e+02
5.965320039481461572e+04,1.360803680419921875e+02
5.965360672268264170e+04,1.356307830810546875e+02
5.965401305055066769e+04,1.352492370605468750e+02
5.965441937841869367e+04,1.348532257080078125e+02
5.965482570628672693e+04,1.344191284179687500e+02
5.965523203415475291e+04,1.340744934082031250e+02
5.965563836202277889e+04,1.336093597412109375e+02
5.965604468989080488e+04,1.332469482421875000e+02
5.965645101775883086e+04,1.328283081054687500e+02
5.965685734562685684e+04,1.324211273193359375e+02
5.965726367349489010e+04,1.320528106689453125e+02
5.965767000136291608e+04,1.316036682128906250e+02
5.965807632923094206e+04,1.312466278076171875e+02
5.965848265709896805e+04,1.307995758056640625e+02
5.965888898496699403e+04,1.304171600341796875e+02
5.965929531283502001e+04,1.300428009033203125e+02
5.965970164070304600e+04,1.295885009765625000e+02
5.966010796857107925e+04,1.292444610595703125e+02
5.966051429643910524e+04,1.287955169677734375e+02
5.966092062430713122e+04,1.284177856445312500e+02
5.966132695217515720e+04,1.280217895507812500e+02
5.966173328004318319e+04,1.275925903320312500e+02
5.966213960791120917e+04,1.272492294311523438e+02
5.966254593577923515e+04,1.267857971191406250e+02
5.966295226364726841e+04,1.264270935058593750e+02
5.966335859151529439e+04,1.260002822875976562e+02
5.966376491938332038e+04,1.255990676879882812e+02
5.966417124725134636e+04,1.252275161743164062e+02
5.966457757511937234e+04,1.247718734741210938e+02
5.966498390298739832e+04,1.244285202026367188e+02
5.966539023085543158e+04,1.239809570312500000e+02
5.966579655872345757e+04,1.236022720336914062e+02
5.966620288659148355e+04,1.232082519531250000e+02
5.966660921445950953e+04,1.227773132324218750e+02
5.966701554232753551e+04,1.224342269897460938e+02
5.966742187019556150e+04,1.219708404541015625e+02
5.966782819806358748e+04,1.216108398437500000e+02
5.966823452593162074e+04,1.211939926147460938e+02
5.966864085379964672e+04,1.207905197143554688e+02
5.966904718166767270e+04,1.203524169921875000e+02
5.966945350953569869e+04,1.199142990112304688e+02
5.966985983740372467e+04,1.195713806152343750e+02
5.967026616527175065e+04,1.191109848022460938e+02
5.967067249313978391e+04,1.187461700439453125e+02
5.967107882100780989e+04,1.183341217041015625e+02
5.967148514887583588e+04,1.179216766357421875e+02
5.967189147674386186e+04,1.175660095214843750e+02
5.967229780461188784e+04,1.171186752319335938e+02
5.967270413247991382e+04,1.167575225830078125e+02
5.967311046034793981e+04,1.163425903320312500e+02
5.967351678821597307e+04,1.159367675781250000e+02
5.967392311608399905e+04,1.155791931152343750e+02
5.967432944395202503e+04,1.151220779418945312e+02
5.967473577182005101e+04,1.147774200439453125e+02
5.967514209968807700e+04,1.143350677490234375e+02
5.967554842755610298e+04,1.139549102783203125e+02
5.967595475542412896e+04,1.135666122436523438e+02
5.967636108329216222e+04,1.131325302124023438e+02
5.967676741116018820e+04,1.127912902832031250e+02
5.967717373902821419e+04,1.123316421508789062e+02
5.967758006689624017e+04,1.119698638916015625e+02
5.967798639476426615e+04,1.115576248168945312e+02
5.967839272263229213e+04,1.111501922607421875e+02
5.967879905050032539e+04,1.107942123413085938e+02
5.967920537836835138e+04,1.103369445800781250e+02
5.967961170623637736e+04,1.099920349121093750e+02
5.968001803410440334e+04,1.095606155395507812e+02
5.968042436197242932e+04,1.091778411865234375e+02
5.968083068984045531e+04,1.087937850952148438e+02
5.968123701770848129e+04,1.083590087890625000e+02
5.968164334557651455e+04,1.080187835693359375e+02
5.968204967344454053e+04,1.075615768432617188e+02
5.968245600131256651e+04,1.071995162963867188e+02
5.968286232918059250e+04,1.067903137207031250e+02
5.968326865704861848e+04,1.063823471069335938e+02
5.968367498491664446e+04,1.059660797119140625e+02
5.968408131278467772e+04,1.055269165039062500e+02
5.968448764065270370e+04,1.051814956665039062e+02
5.968489396852072969e+04,1.047524337768554688e+02
5.968530029638875567e+04,1.043680343627929688e+02
5.968570662425678165e+04,1.039951019287109375e+02
5.968611295212480763e+04,1.035574951171875000e+02
5.968651927999283362e+04,1.032184219360351562e+02
5.968692560786086688e+04,1.027642593383789062e+02
5.968733193572889286e+04,1.024017868041992188e+02
5.968773826359691884e+04,1.019958343505859375e+02
5.968814459146494482e+04,1.015851821899414062e+02
5.968855091933297081e+04,1.012328033447265625e+02
5.968895724720099679e+04,1.007769775390625000e+02
5.968936357506903005e+04,1.004311599731445312e+02
5.968976990293705603e+04,1.000038986206054688e+02
5.969017623080508201e+04,9.961802673339843750e+01
5.969058255867310800e+04,9.924685668945312500e+01
5.969098888654113398e+04,9.881079101562500000e+01
5.969139521440915996e+04,9.846846771240234375e+01
5.969180154227718594e+04,9.802521514892578125e+01
5.969220787014521920e+04,9.766017913818359375e+01
5.969261419801324519e+04,9.725791931152343750e+01
5.969302052588127117e+04,9.684572601318359375e+01
5.969342685374929715e+04,9.649540710449218750e+01
5.969383318161732313e+04,9.605338287353515625e+01
5.969423950948534912e+04,9.569356536865234375e+01
5.969464583735337510e+04,9.526799011230468750e+01
5.969505216522140836e+04,9.488086700439453125e+01
5.969545849308943434e+04,9.451140594482421875e+01
5.969586482095746032e+04,9.407556915283203125e+01
5.969627114882548631e+04,9.373249816894531250e+01
5.969667747669351229e+04,9.330538177490234375e+01
5.969708380456153827e+04,9.292426300048828125e+01
5.969749013242957153e+04,9.254817962646484375e+01
5.969789646029759751e+04,9.211299133300781250e+01
5.969830278816562350e+04,9.177559661865234375e+01
5.969870911603364948e+04,9.132351684570312500e+01
5.969911544390167546e+04,9.096343994140625000e+01
5.969952177176970145e+04,9.055893707275390625e+01
5.969992809963772743e+04,9.015165710449218750e+01
5.970033442750576069e+04,8.980098724365234375e+01
5.970074075537378667e+04,8.934819030761718750e+01
5.970114708324181265e+04,8.900431060791015625e+01
5.970155341110983863e+04,8.857902526855468750e+01
5.970195973897786462e+04,8.819570922851562500e+01
5.970236606684589060e+04,8.782620239257812500e+01
5.970277239471392386e+04,8.739303588867187500e+01
5.970317872258194984e+04,8.705262756347656250e+01
5.970358505044997582e+04,8.660546875000000000e+01
5.970399137831800181e+04,8.624350738525390625e+01
5.970439770618602779e+04,8.584290313720703125e+01
5.970480403405405377e+04,8.543347930908203125e+01
5.970521036192207976e+04,8.508473968505859375e+01
5.970561668979011301e+04,8.463211059570312500e+01
5.970602301765813900e+04,8.428780364990234375e+01
5.970642934552616498e+04,8.386476898193359375e+01
5.970683567339419096e+04,8.348033142089843750e+01
5.970724200126221695e+04,8.311277770996093750e+01
5.970764832913024293e+04,8.267960357666015625e+01
5.970805465699827619e+04,8.233894348144531250e+01
5.970846098486630217e+04,8.191452789306640625e+01
5.970886731273432815e+04,8.153542327880859375e+01
5.970927364060235413e+04,8.114039611816406250e+01
5.970967996847038012e+04,8.072846221923828125e+01
5.971008629633840610e+04,8.038249969482421875e+01
5.971049262420643208e+04,7.994338989257812500e+01
5.971089895207446534e+04,7.958559417724609375e+01
5.971130527994249132e+04,7.918335723876953125e+01
5.971171160781051731e+04,7.877860260009765625e+01
5.971211793567854329e+04,7.843013000488281250e+01
5.971252426354656927e+04,7.797992706298828125e+01
5.971293059141459526e+04,7.763922119140625000e+01
5.971333691928262124e+04,7.721663665771484375e+01
5.971374324715065450e+04,7.683638763427734375e+01
5.971414957501868048e+04,7.646921539306640625e+01
5.971455590288670646e+04,7.603513336181640625e+01
5.971496223075473245e+04,7.570076751708984375e+01
5.971536855862275843e+04,7.525539398193359375e+01
5.971577488649078441e+04,7.489532470703125000e+01
5.971618121435881767e+04,7.449650573730468750e+01
5.971658754222684365e+04,7.409019470214843750e+01
5.971699387009486964e+04,7.374372100830078125e+01
5.971740019796289562e+04,7.329390716552734375e+01
5.971780652583092160e+04,7.295159912109375000e+01
5.971821285369894758e+04,7.253134918212890625e+01
5.971861918156697357e+04,7.214908599853515625e+01
5.971902550943500682e+04,7.178352355957031250e+01
5.971943183730303281e+04,7.135311889648437500e+01
5.971983816517105879e+04,7.101429748535156250e+01
5.972024449303908477e+04,7.057714843750000000e+01
5.972065082090711076e+04,7.021500396728515625e+01
5.972105714877513674e+04,6.983031463623046875e+01
5.972146347664317000e+04,6.942762756347656250e+01
5.972186980451119598e+04,6.908325195312500000e+01
5.972227613237922196e+04,6.864687347412109375e+01
5.972268246024724795e+04,6.829080963134765625e+01
5.972308878811527393e+04,6.789037322998046875e+01
5.972349511598329991e+04,6.748820495605468750e+01
5.972390144385132589e+04,6.714109802246093750e+01
5.972430777171935915e+04,6.669337463378906250e+01
5.972471409958738514e+04,6.635349273681640625e+01
5.972512042745541112e+04,6.593331909179687500e+01
5.972552675532343710e+04,6.555471801757812500e+01
5.972593308319146308e+04,6.518893432617187500e+01
5.972633941105948907e+04,6.476070404052734375e+01
5.972674573892751505e+04,6.442438507080078125e+01
5.972715206679554831e+04,6.398036193847656250e+01
5.972755839466357429e+04,6.362213897705078125e+01
5.972796472253160027e+04,6.322473144531250000e+01
5.972837105039962626e+04,6.282042694091796875e+01
5.972877737826765224e+04,6.247507095336914062e+01
5.972918370613567822e+04,6.202745437622070312e+01
5.972959003400371148e+04,6.168651962280273438e+01
5.972999636187173746e+04,6.126707839965820312e+01
5.973040268973976345e+04,6.088669586181640625e+01
5.973080901760778943e+04,6.052241516113281250e+01
5.973121534547581541e+04,6.009337234497070312e+01
5.973162167334384139e+04,5.975592041015625000e+01
5.973202800121186738e+04,5.933358001708984375e+01
5.973243432907990064e+04,5.895862960815429688e+01
5.973284065694792662e+04,5.856567001342773438e+01
5.973324698481595260e+04,5.815871810913085938e+01
5.973365331268397858e+04,5.781549453735351562e+01
5.973405964055200457e+04,5.738059616088867188e+01
5.973446596842003055e+04,5.702637863159179688e+01
5.973487229628806381e+04,5.662711334228515625e+01
5.973527862415608979e+04,5.622665786743164062e+01
5.973568495202411577e+04,5.588084793090820312e+01
5.973609127989214176e+04,5.543465423583984375e+01
5.973649760776016774e+04,5.509625244140625000e+01
5.973690393562819372e+04,5.467672729492187500e+01
5.973731026349621970e+04,5.429978942871093750e+01
5.973771659136425296e+04,5.393548583984375000e+01
5.973812291923227895e+04,5.350559616088867188e+01
5.973852924710030493e+04,5.317388534545898438e+01
5.973893557496833091e+04,5.273099899291992188e+01
5.973934190283635689e+04,5.237498474121093750e+01
5.973974823070438288e+04,5.197923278808593750e+01
5.974015455857241614e+04,5.157639312744140625e+01
5.974056088644044212e+04,5.123243331909179688e+01
5.974096721430846810e+04,5.078639984130859375e+01
5.974137354217649408e+04,5.044700622558593750e+01
5.974177987004452007e+04,5.002929687500000000e+01
5.974218619791254605e+04,4.965027618408203125e+01
5.974259252578057203e+04,4.928750228881835938e+01
5.974299885364860529e+04,4.886024856567382812e+01
5.974340518151663127e+04,4.852428817749023438e+01
5.974381150938465726e+04,4.809046936035156250e+01
5.974421783725268324e+04,4.773170089721679688e+01
5.974462416512070922e+04,4.733999252319335938e+01
5.974503049298873520e+04,4.693378067016601562e+01
5.974543682085676119e+04,4.659208297729492188e+01
5.974584314872479445e+04,4.615896987915039062e+01
5.974624947659282043e+04,4.580683517456054688e+01
5.974665580446084641e+04,4.539108657836914062e+01
5.974706213232887239e+04,4.501079177856445312e+01
5.974746846019689838e+04,4.464970779418945312e+01
5.974787478806492436e+04,4.422161102294921875e+01
5.974828111593295762e+04,4.388443374633789062e+01
5.974868744380098360e+04,4.346662902832031250e+01
5.974909377166900958e+04,4.309098434448242188e+01
5.974950009953703557e+04,4.272780227661132812e+01
