# Time [MJD], Angular separation [deg]
5.917950221588641580e+04,1.141323089599609375e+02
5.917991365615444374e+04,1.145975418090820312e+02
5.918032509642247169e+04,1.149561386108398438e+02
5.918073653669049963e+04,1.154202270507812500e+02
5.918114797695852758e+04,1.158054733276367188e+02
5.918155941722655552e+04,1.162454528808593750e+02
5.918197085749458347e+04,1.166631546020507812e+02
5.918238229776261142e+04,1.170442276000976562e+02
5.918279373803063936e+04,1.175062789916992188e+02
5.918320517829866731e+04,1.178701095581054688e+02
5.918361661856669525e+04,1.183329086303710938e+02
5.918402805883472320e+04,1.187244567871093750e+02
5.918443949910275114e+04,1.191287155151367188e+02
5.918485093937077909e+04,1.195776290893554688e+02
5.918526237963880703e+04,1.199310913085937500e+02
5.918567381990683498e+04,1.204103622436523438e+02
5.918608526017486292e+04,1.207817077636718750e+02
5.918649670044289815e+04,1.212194671630859375e+02
5.918690814071092609e+04,1.216403427124023438e+02
5.918731958097895404e+04,1.220199890136718750e+02
5.918773102124698198e+04,1.224958801269531250e+02
5.918814246151500993e+04,1.228508987426757812e+02
5.918855390178303787e+04,1.233133468627929688e+02
5.918896534205106582e+04,1.237076263427734375e+02
5.918937678231909376e+04,1.241330718994140625e+02
5.918978822258712171e+04,1.245635528564453125e+02
5.919019966285514965e+04,1.249308700561523438e+02
5.919061110312317760e+04,1.254101943969726562e+02
5.919102254339120555e+04,1.257702865600585938e+02
5.919143398365923349e+04,1.262236709594726562e+02
5.919184542392726144e+04,1.266281280517578125e+02
5.919225686419528938e+04,1.270251846313476562e+02
5.919266830446331733e+04,1.274877624511718750e+02
5.919307974473134527e+04,1.278395080566406250e+02
5.919349118499937322e+04,1.283175048828125000e+02
5.919390262526740116e+04,1.286992950439453125e+02
5.919431406553542911e+04,1.291235046386718750e+02
5.919472550580345705e+04,1.295570831298828125e+02
5.919513694607148500e+04,1.299242095947265625e+02
5.919554838633951294e+04,1.304047851562500000e+02
5.919595982660754089e+04,1.307665557861328125e+02
5.919637126687556884e+04,1.312148284912109375e+02
5.919678270714359678e+04,1.316215515136718750e+02
5.919719414741162473e+04,1.320364532470703125e+02
5.919760558767965267e+04,1.324818725585937500e+02
5.919801702794768062e+04,1.328448333740234375e+02
5.919842846821571584e+04,1.333269348144531250e+02
5.919883990848374378e+04,1.336958923339843750e+02
5.919925134875177173e+04,1.341404876708984375e+02
5.919966278901979967e+04,1.345565185546875000e+02
5.920007422928782762e+04,1.349400634765625000e+02
5.920048566955585557e+04,1.354136810302734375e+02
5.920089710982388351e+04,1.358133697509765625e+02
5.920130855009191146e+04,1.362941284179687500e+02
5.920171999035993940e+04,1.366691436767578125e+02
5.920213143062796735e+04,1.370979156494140625e+02
5.920254287089599529e+04,1.375238342285156250e+02
5.920295431116402324e+04,1.379009246826171875e+02
5.920336575143205118e+04,1.383800506591796875e+02
5.920377719170007913e+04,1.387383117675781250e+02
5.920418863196810707e+04,1.392163848876953125e+02
5.920460007223613502e+04,1.396000823974609375e+02
5.920501151250416297e+04,1.400231628417968750e+02
5.920542295277219091e+04,1.404591064453125000e+02
5.920583439304021886e+04,1.408261871337890625e+02
5.920624583330824680e+04,1.413073883056640625e+02
5.920665727357627475e+04,1.416697692871093750e+02
5.920706871384430269e+04,1.421173400878906250e+02
5.920748015411233064e+04,1.425257415771484375e+02
5.920789159438035858e+04,1.429158020019531250e+02
5.920830303464838653e+04,1.433830718994140625e+02
5.920871447491641447e+04,1.437359466552734375e+02
5.920912591518444242e+04,1.442113037109375000e+02
5.920953735545247036e+04,1.445966491699218750e+02
5.920994879572049831e+04,1.450180358886718750e+02
5.921036023598852626e+04,1.454580078125000000e+02
5.921077167625656148e+04,1.458413085937500000e+02
5.921118311652458942e+04,1.463053131103515625e+02
5.921159455679261737e+04,1.466688385009765625e+02
5.921200599706064531e+04,1.471334991455078125e+02
5.921241743732867326e+04,1.475259857177734375e+02
5.921282887759670120e+04,1.479322357177734375e+02
5.921324031786472915e+04,1.483814392089843750e+02
5.921365175813275710e+04,1.487396392822265625e+02
5.921406319840078504e+04,1.492203979492187500e+02
5.921447463866881299e+04,1.495923309326171875e+02
5.921488607893684093e+04,1.500326843261718750e+02
5.921529751920486888e+04,1.504526367187500000e+02
5.921570895947289682e+04,1.508339691162109375e+02
5.921612039974092477e+04,1.513102111816406250e+02
5.921653184000895271e+04,1.516648864746093750e+02
5.921694328027698066e+04,1.521284179687500000e+02
5.921735472054500860e+04,1.525219879150390625e+02
5.921776616081303655e+04,1.529266052246093750e+02
5.921817760108106449e+04,1.533778381347656250e+02
5.921858904134909244e+04,1.537452392578125000e+02
5.921900048161712039e+04,1.542102355957031250e+02
5.921941192188514833e+04,1.545831451416015625e+02
5.921982336215317628e+04,1.550385589599609375e+02
5.922023480242120422e+04,1.554416046142578125e+02
5.922064624268923217e+04,1.558394622802734375e+02
5.922105768295726011e+04,1.562958831787109375e+02
5.922146912322528806e+04,1.566512756347656250e+02
5.922188056349331600e+04,1.571287841796875000e+02
5.922229200376134395e+04,1.575081939697265625e+02
5.922270344402937917e+04,1.579324798583984375e+02
5.922311488429740712e+04,1.583629302978515625e+02
5.922352632456543506e+04,1.587291107177734375e+02
5.922393776483346301e+04,1.592070922851562500e+02
5.922434920510149095e+04,1.595662841796875000e+02
5.922476064536951890e+04,1.600133514404296875e+02
5.922517208563754684e+04,1.604169464111328125e+02
5.922558352590557479e+04,1.608101959228515625e+02
5.922599496617360273e+04,1.612720184326171875e+02
5.922640640644163068e+04,1.616336822509765625e+02
5.922681784670965862e+04,1.621118774414062500e+02
5.922722928697768657e+04,1.624770050048828125e+02
5.922764072724571452e+04,1.629183807373046875e+02
5.922805216751374246e+04,1.633285980224609375e+02
5.922846360778177041e+04,1.637086334228515625e+02
5.922887504804979835e+04,1.641762695312500000e+02
5.922928648831782630e+04,1.645251770019531250e+02
5.922969792858585424e+04,1.649852142333984375e+02
5.923010936885388219e+04,1.653711242675781250e+02
5.923052080912191013e+04,1.657769470214843750e+02
5.923093224938993808e+04,1.662169647216796875e+02
5.923134368965796602e+04,1.665733489990234375e+02
5.923175512992599397e+04,1.670460815429687500e+02
5.923216657019402192e+04,1.674093322753906250e+02
5.923257801046204986e+04,1.678435974121093750e+02
5.923298945073007781e+04,1.682512207031250000e+02
5.923340089099810575e+04,1.686447601318359375e+02
5.923381233126613370e+04,1.690880889892578125e+02
5.923422377153416164e+04,1.694308166503906250e+02
5.923463521180219686e+04,1.698969421386718750e+02
5.923504665207022481e+04,1.702601013183593750e+02
5.923545809233825275e+04,1.706728515625000000e+02
5.923586953260628070e+04,1.710820312500000000e+02
5.923628097287430865e+04,1.714402618408203125e+02
5.923669241314233659e+04,1.718964080810546875e+02
5.923710385341036454e+04,1.722354431152343750e+02
5.923751529367839248e+04,1.726675415039062500e+02
5.923792673394642043e+04,1.730414581298828125e+02
5.923833817421444837e+04,1.734123229980468750e+02
5.923874961448247632e+04,1.738317108154296875e+02
5.923916105475050426e+04,1.741618804931640625e+02
5.923957249501853221e+04,1.745758056640625000e+02
5.923998393528656015e+04,1.749042205810546875e+02
5.924039537555458810e+04,1.752840270996093750e+02
5.924080681582261604e+04,1.756200714111328125e+02
5.924121825609064399e+04,1.759246063232421875e+02
5.924162969635867194e+04,1.762679290771484375e+02
5.924204113662669988e+04,1.765162353515625000e+02
5.924245257689472783e+04,1.768111114501953125e+02
5.924286401716275577e+04,1.770176391601562500e+02
5.924327545743078372e+04,1.771982116699218750e+02
5.924368689769881166e+04,1.773293457031250000e+02
5.924409833796683961e+04,1.773860473632812500e+02
5.924450977823486755e+04,1.773836517333984375e+02
5.924492121850289550e+04,1.773234558105468750e+02
5.924533265877092344e+04,1.771865081787109375e+02
5.924574409903895139e+04,1.770068206787109375e+02
5.924615553930697934e+04,1.767993316650390625e+02
5.924656697957500728e+04,1.765050506591796875e+02
5.924697841984304250e+04,1.762595367431640625e+02
5.924738986011107045e+04,1.759129943847656250e+02
5.924780130037909839e+04,1.756071166992187500e+02
5.924821274064712634e+04,1.752473144531250000e+02
5.924862418091515428e+04,1.748896636962890625e+02
5.924903562118318223e+04,1.745592956542968750e+02
5.924944706145121017e+04,1.741367340087890625e+02
5.924985850171923812e+04,1.738165435791015625e+02
5.925026994198726607e+04,1.733944854736328125e+02
5.925068138225529401e+04,1.730304565429687500e+02
5.925109282252332196e+04,1.726541900634765625e+02
5.925150426279134990e+04,1.722303924560546875e+02
5.925191570305937785e+04,1.718978118896484375e+02
5.925232714332740579e+04,1.714420318603515625e+02
5.925273858359543374e+04,1.710860290527343750e+02
5.925315002386346168e+04,1.706712951660156250e+02
5.925356146413148963e+04,1.702641448974609375e+02
5.925397290439951757e+04,1.698999176025390625e+02
5.925438434466754552e+04,1.694392547607421875e+02
5.925479578493557347e+04,1.690940551757812500e+02
5.925520722520360141e+04,1.686308593750000000e+02
5.925561866547162936e+04,1.682597198486328125e+02
5.925603010573965730e+04,1.678476562500000000e+02
5.925644154600768525e+04,1.674253082275390625e+02
5.925685298627571319e+04,1.670672760009765625e+02
5.925726442654374114e+04,1.665980377197265625e+02
5.925767586681176908e+04,1.662445526123046875e+02
5.925808730707979703e+04,1.658063507080078125e+02
5.925849874734782497e+04,1.654079284667968750e+02
5.925891018761586020e+04,1.650220947265625000e+02
5.925932162788388814e+04,1.645651702880859375e+02
5.925973306815191609e+04,1.642190093994140625e+02
5.926014450841994403e+04,1.637509155273437500e+02
5.926055594868797198e+04,1.633734588623046875e+02
5.926096738895599992e+04,1.629582519531250000e+02
5.926137882922402787e+04,1.625278167724609375e+02
5.926179026949205581e+04,1.621502380371093750e+02
5.926220170976008376e+04,1.616944580078125000e+02
5.926261315002811170e+04,1.613376464843750000e+02
5.926302459029613965e+04,1.608811798095703125e+02
5.926343603056416760e+04,1.604957122802734375e+02
5.926384747083219554e+04,1.600950927734375000e+02
5.926425891110022349e+04,1.596544342041015625e+02
5.926467035136825143e+04,1.592993927001953125e+02
5.926508179163627938e+04,1.588245239257812500e+02
5.926549323190430732e+04,1.584592742919921875e+02
5.926590467217233527e+04,1.580240173339843750e+02
5.926631611244036321e+04,1.576110076904296875e+02
5.926672755270839116e+04,1.572340240478515625e+02
5.926713899297641910e+04,1.567655639648437500e+02
5.926755043324444705e+04,1.564169006347656250e+02
5.926796187351247499e+04,1.559592590332031250e+02
5.926837331378050294e+04,1.555730743408203125e+02
5.926878475404853089e+04,1.551730346679687500e+02
5.926919619431655883e+04,1.547295989990234375e+02
5.926960763458458678e+04,1.543643646240234375e+02
5.927001907485261472e+04,1.539058227539062500e+02
5.927043051512064267e+04,1.535387725830078125e+02
5.927084195538867061e+04,1.530874481201171875e+02
5.927125339565670583e+04,1.526920318603515625e+02
5.927166483592473378e+04,1.522977142333984375e+02
5.927207627619276172e+04,1.518469085693359375e+02
5.927248771646078967e+04,1.514966888427734375e+02
5.927289915672881762e+04,1.510243835449218750e+02
5.927331059699684556e+04,1.506519775390625000e+02
5.927372203726487351e+04,1.502324218750000000e+02
5.927413347753290145e+04,1.498081817626953125e+02
5.927454491780092940e+04,1.494460754394531250e+02
5.927495635806895734e+04,1.489733734130859375e+02
5.927536779833698529e+04,1.486186981201171875e+02
5.927577923860501323e+04,1.481716918945312500e+02
5.927619067887304118e+04,1.477734832763671875e+02
5.927660211914106912e+04,1.473622283935546875e+02
5.927701355940909707e+04,1.469278869628906250e+02
5.927742499967712502e+04,1.465694732666015625e+02
5.927783643994515296e+04,1.460954132080078125e+02
5.927824788021318091e+04,1.457345275878906250e+02
5.927865932048120885e+04,1.452961578369140625e+02
5.927907076074923680e+04,1.448909149169921875e+02
5.927948220101726474e+04,1.445136260986328125e+02
5.927989364128529269e+04,1.440498046875000000e+02
5.928030508155332063e+04,1.437032165527343750e+02
5.928071652182134858e+04,1.432456665039062500e+02
5.928112796208937652e+04,1.428632354736328125e+02
5.928153940235740447e+04,1.424557952880859375e+02
5.928195084262543241e+04,1.420184173583984375e+02
5.928236228289346036e+04,1.416617889404296875e+02
5.928277372316148831e+04,1.411885833740234375e+02
5.928318516342952353e+04,1.408264465332031250e+02
5.928359660369755147e+04,1.403721160888671875e+02
5.928400804396557942e+04,1.399827423095703125e+02
5.928441948423360736e+04,1.395867919921875000e+02
5.928483092450163531e+04,1.391415557861328125e+02
5.928524236476966325e+04,1.387954101562500000e+02
5.928565380503769120e+04,1.383241119384765625e+02
5.928606524530571915e+04,1.379555969238281250e+02
5.928647668557374709e+04,1.375354461669921875e+02
5.928688812584177504e+04,1.371181335449218750e+02
5.928729956610980298e+04,1.367488098144531250e+02
5.928771100637783093e+04,1.362796020507812500e+02
5.928812244664585887e+04,1.359288177490234375e+02
5.928853388691388682e+04,1.354775390625000000e+02
5.928894532718191476e+04,1.350856170654296875e+02
5.928935676744994271e+04,1.346920166015625000e+02
5.928976820771797065e+04,1.342451019287109375e+02
5.929017964798599860e+04,1.338860473632812500e+02
5.929059108825402654e+04,1.334298248291015625e+02
5.929100252852205449e+04,1.330610961914062500e+02
5.929141396879008244e+04,1.326232452392578125e+02
5.929182540905811038e+04,1.322240295410156250e+02
5.929223684932613833e+04,1.318432159423828125e+02
5.929264828959416627e+04,1.313932342529296875e+02
5.929305972986219422e+04,1.310422821044921875e+02
5.929347117013022216e+04,1.305784149169921875e+02
5.929388261039825011e+04,1.302021026611328125e+02
5.929429405066627805e+04,1.297907409667968750e+02
5.929470549093430600e+04,1.293612976074218750e+02
5.929511693120234122e+04,1.290041351318359375e+02
5.929552837147036917e+04,1.285344848632812500e+02
5.929593981173839711e+04,1.281797943115234375e+02
5.929635125200642506e+04,1.277439346313476562e+02
5.929676269227445300e+04,1.273441238403320312e+02
5.929717413254248095e+04,1.269676818847656250e+02
5.929758557281050889e+04,1.265105133056640625e+02
5.929799701307853684e+04,1.261615982055664062e+02
5.929840845334656478e+04,1.257077789306640625e+02
5.929881989361459273e+04,1.253308029174804688e+02
5.929923133388262067e+04,1.249022216796875000e+02
5.929964277415064862e+04,1.244931106567382812e+02
5.930005421441867657e+04,1.241218032836914062e+02
5.930046565468670451e+04,1.236581192016601562e+02
5.930087709495473246e+04,1.233126907348632812e+02
5.930128853522276040e+04,1.228612289428710938e+02
5.930169997549078835e+04,1.224787216186523438e+02
5.930211141575881629e+04,1.220843429565429688e+02
5.930252285602684424e+04,1.216451492309570312e+02
5.930293429629487218e+04,1.213023834228515625e+02
5.930334573656290013e+04,1.208346405029296875e+02
5.930375717683092807e+04,1.204717788696289062e+02
5.930416861709895602e+04,1.200478134155273438e+02
5.930458005736698397e+04,1.196370086669921875e+02
5.930499149763501191e+04,1.192686843872070312e+02
5.930540293790303986e+04,1.188057022094726562e+02
5.930581437817106780e+04,1.184599914550781250e+02
5.930622581843909575e+04,1.179951934814453125e+02
5.930663725870712369e+04,1.176260528564453125e+02
5.930704869897515164e+04,1.172133712768554688e+02
5.930746013924318686e+04,1.167934799194335938e+02
5.930787157951121480e+04,1.164373474121093750e+02
5.930828301977924275e+04,1.159710845947265625e+02
5.930869446004727070e+04,1.156207885742187500e+02
5.930910590031529864e+04,1.151860885620117188e+02
5.930951734058332659e+04,1.147924194335937500e+02
5.930992878085135453e+04,1.144092788696289062e+02
5.931034022111938248e+04,1.139586410522460938e+02
5.931075166138741042e+04,1.136066055297851562e+02
5.931116310165543837e+04,1.131551513671875000e+02
5.931157454192346631e+04,1.127840805053710938e+02
5.931198598219149426e+04,1.123537139892578125e+02
5.931239742245952220e+04,1.119541473388671875e+02
5.931280886272755015e+04,1.115823059082031250e+02
5.931322030299557809e+04,1.111343536376953125e+02
5.931363174326360604e+04,1.107842559814453125e+02
5.931404318353163399e+04,1.103348312377929688e+02
5.931445462379966193e+04,1.099572677612304688e+02
5.931486606406768988e+04,1.095612792968750000e+02
5.931527750433571782e+04,1.091302261352539062e+02
5.931568894460374577e+04,1.087810058593750000e+02
5.931610038487177371e+04,1.083165054321289062e+02
5.931651182513980166e+04,1.079594345092773438e+02
5.931692326540782960e+04,1.075322341918945312e+02
5.931733470567585755e+04,1.071289443969726562e+02
5.931774614594388549e+04,1.067592697143554688e+02
5.931815758621191344e+04,1.063015441894531250e+02
5.931856902647994139e+04,1.059615020751953125e+02
5.931898046674796933e+04,1.055139846801757812e+02
5.931939190701600455e+04,1.051363983154296875e+02
5.931980334728403250e+04,1.047450180053710938e+02
5.932021478755206044e+04,1.043127288818359375e+02
5.932062622782008839e+04,1.039523391723632812e+02
5.932103766808811633e+04,1.035050659179687500e+02
5.932144910835614428e+04,1.031469268798828125e+02
5.932186054862417222e+04,1.027055740356445312e+02
5.932227198889220017e+04,1.023195114135742188e+02
5.932268342916022812e+04,1.019338912963867188e+02
5.932309486942825606e+04,1.014924316406250000e+02
5.932350630969628401e+04,1.011534805297851562e+02
5.932391774996431195e+04,1.006923599243164062e+02
5.932432919023233990e+04,1.003294906616210938e+02
5.932474063050036784e+04,9.991928100585937500e+01
5.932515207076839579e+04,9.950596618652343750e+01
5.932556351103642373e+04,9.915277099609375000e+01
5.932597495130445168e+04,9.869220733642578125e+01
5.932638639157247962e+04,9.834775543212890625e+01
5.932679783184050757e+04,9.791049194335937500e+01
5.932720927210853552e+04,9.752320861816406250e+01
5.932762071237656346e+04,9.712088012695312500e+01
5.932803215264459141e+04,9.669783020019531250e+01
5.932844359291261935e+04,9.634814453125000000e+01
5.932885503318064730e+04,9.588647460937500000e+01
5.932926647344867524e+04,9.553646087646484375e+01
5.932967791371670319e+04,9.510871887207031250e+01
5.933008935398473113e+04,9.471465301513671875e+01
5.933050079425275908e+04,9.434569549560546875e+01
5.933091223452078702e+04,9.389498901367187500e+01
5.933132367478881497e+04,9.355741882324218750e+01
5.933173511505685019e+04,9.311190032958984375e+01
5.933214655532487814e+04,9.273988342285156250e+01
5.933255799559290608e+04,9.234182739257812500e+01
5.933296943586093403e+04,9.191695404052734375e+01
5.933338087612896197e+04,9.157014465332031250e+01
5.933379231639698992e+04,9.110949707031250000e+01
5.933420375666501786e+04,9.075765228271484375e+01
5.933461519693304581e+04,9.031510925292968750e+01
5.933502663720107375e+04,8.993723297119140625e+01
5.933543807746910170e+04,8.955107879638671875e+01
5.933584951773712964e+04,8.911863708496093750e+01
5.933626095800515759e+04,8.878201293945312500e+01
5.933667239827318554e+04,8.832265472412109375e+01
5.933708383854121348e+04,8.796493530273437500e+01
5.933749527880924143e+04,8.755269622802734375e+01
