# Time [MJD], Angular separation [deg]
5.985339685140382062e+04,5.740233230590820312e+01
5.985380330291716382e+04,5.779215621948242188e+01
5.985420975443049974e+04,5.816556930541992188e+01
5.985461620594384294e+04,5.861051559448242188e+01
5.985502265745718614e+04,5.895148086547851562e+01
5.985542910897052934e+04,5.939846038818359375e+01
5.985583556048386527e+04,5.976910781860351562e+01
5.985624201199720846e+04,6.017125701904296875e+01
5.985664846351055166e+04,6.059136199951171875e+01
5.985705491502389486e+04,6.094373703002929688e+01
5.985746136653723079e+04,6.140409851074218750e+01
5.985786781805057399e+04,6.175561523437500000e+01
5.985827426956391719e+04,6.218418884277343750e+01
5.985868072107726039e+04,6.257788085937500000e+01
5.985908717259059631e+04,6.295115661621093750e+01
5.985949362410393951e+04,6.340034484863281250e+01
5.985990007561728271e+04,6.374216842651367188e+01
5.986030652713061863e+04,6.418981170654296875e+01
5.986071297864396183e+04,6.456361389160156250e+01
5.986111943015730503e+04,6.495867919921875000e+01
5.986152588167064823e+04,6.538398742675781250e+01
5.986193233318398416e+04,6.573278808593750000e+01
5.986233878469732736e+04,6.619560241699218750e+01
5.986274523621067056e+04,6.655128479003906250e+01
5.986315168772401375e+04,6.697980499267578125e+01
5.986355813923734968e+04,6.737719726562500000e+01
5.986396459075069288e+04,6.774970245361328125e+01
5.986437104226403608e+04,6.819534301757812500e+01
5.986477749377737928e+04,6.854686737060546875e+01
5.986518394529071520e+04,6.899425506591796875e+01
5.986559039680405840e+04,6.937173461914062500e+01
5.986599684831740160e+04,6.976667785644531250e+01
5.986640329983074480e+04,7.019664001464843750e+01
5.986680975134408072e+04,7.054014587402343750e+01
5.986721620285742392e+04,7.099036407470703125e+01
5.986762265437076712e+04,7.136403656005859375e+01
5.986802910588411032e+04,7.176702880859375000e+01
5.986843555739744625e+04,7.219075775146484375e+01
5.986884200891078945e+04,7.254492950439453125e+01
5.986924846042413265e+04,7.300891113281250000e+01
5.986965491193746857e+04,7.336303710937500000e+01
5.987006136345081177e+04,7.379552459716796875e+01
5.987046781496415497e+04,7.419291687011718750e+01
5.987087426647749817e+04,7.456833648681640625e+01
5.987128071799083409e+04,7.502145385742187500e+01
5.987168716950417729e+04,7.536603546142578125e+01
5.987209362101752049e+04,7.581685638427734375e+01
5.987250007253086369e+04,7.619358062744140625e+01
5.987290652404419961e+04,7.659106445312500000e+01
5.987331297555754281e+04,7.701982116699218750e+01
5.987371942707088601e+04,7.736476135253906250e+01
5.987412587858422921e+04,7.783066558837890625e+01
5.987453233009756514e+04,7.818950653076171875e+01
5.987493878161090834e+04,7.862074279785156250e+01
5.987534523312425154e+04,7.902159118652343750e+01
5.987575168463759474e+04,7.939601898193359375e+01
5.987615813615093066e+04,7.985354614257812500e+01
5.987656458766427386e+04,8.019894409179687500e+01
5.987697103917761706e+04,8.065023040771484375e+01
5.987737749069096026e+04,8.103095245361328125e+01
5.987778394220429618e+04,8.142833709716796875e+01
5.987819039371763938e+04,8.186206054687500000e+01
5.987859684523098258e+04,8.220791625976562500e+01
5.987900329674432578e+04,8.266090393066406250e+01
5.987940974825766170e+04,8.303675079345703125e+01
5.987981619977100490e+04,8.343730163574218750e+01
5.988022265128434810e+04,8.386413574218750000e+01
5.988062910279768403e+04,8.422037506103515625e+01
5.988103555431102723e+04,8.468716430664062500e+01
5.988144200582437043e+04,8.504420471191406250e+01
5.988184845733771363e+04,8.547847747802734375e+01
5.988225490885104955e+04,8.587897491455078125e+01
5.988266136036439275e+04,8.625643920898437500e+01
5.988306781187773595e+04,8.671315765380859375e+01
5.988347426339107915e+04,8.705976867675781250e+01
5.988388071490441507e+04,8.751334381103515625e+01
5.988428716641775827e+04,8.789356994628906250e+01
5.988469361793110147e+04,8.829344177246093750e+01
5.988510006944444467e+04,8.872514343261718750e+01
5.988550652095778059e+04,8.907228088378906250e+01
5.988591297247112379e+04,8.954090118408203125e+01
5.988631942398446699e+04,8.990193176269531250e+01
5.988672587549781019e+04,9.033494567871093750e+01
5.988713232701114612e+04,9.073883056640625000e+01
5.988753877852448932e+04,9.111528778076171875e+01
5.988794523003783252e+04,9.157604217529296875e+01
5.988835168155117572e+04,9.192351531982421875e+01
5.988875813306451164e+04,9.237724304199218750e+01
5.988916458457785484e+04,9.276045989990234375e+01
5.988957103609119804e+04,9.315992736816406250e+01
5.988997748760453396e+04,9.359634399414062500e+01
5.989038393911787716e+04,9.394413757324218750e+01
5.989079039063122036e+04,9.441400909423828125e+01
5.989119684214456356e+04,9.477907562255859375e+01
5.989160329365789948e+04,9.520244598388671875e+01
5.989200974517124268e+04,9.561191558837890625e+01
5.989241619668458588e+04,9.598591613769531250e+01
5.989282264819792908e+04,9.643997192382812500e+01
5.989322909971126501e+04,9.679924774169921875e+01
5.989363555122460821e+04,9.723614501953125000e+01
5.989404200273795141e+04,9.763916778564453125e+01
5.989444845425129461e+04,9.801850891113281250e+01
5.989485490576463053e+04,9.847849273681640625e+01
5.989526135727797373e+04,9.882702636718750000e+01
5.989566780879131693e+04,9.928267669677734375e+01
5.989607426030466013e+04,9.966535949707031250e+01
5.989648071181799605e+04,1.000669937133789062e+02
5.989688716333133925e+04,1.005022048950195312e+02
5.989729361484468245e+04,1.008512954711914062e+02
5.989770006635802565e+04,1.013228530883789062e+02
5.989810651787136158e+04,1.018085174560546875e+02
5.989851296938470477e+04,1.022661895751953125e+02
5.989891942089804797e+04,1.026405258178710938e+02
5.989932587241138390e+04,1.030574798583984375e+02
5.989973232392472710e+04,1.034821395874023438e+02
5.990013877543807030e+04,1.038440933227539062e+02
5.990054522695141350e+04,1.043146362304687500e+02
5.990095167846474942e+04,1.046727905273437500e+02
5.990135812997809262e+04,1.051140289306640625e+02
5.990176458149143582e+04,1.055142898559570312e+02
5.990217103300477902e+04,1.058974304199218750e+02
5.990257748451811494e+04,1.063540725708007812e+02
5.990298393603145814e+04,1.067040176391601562e+02
5.990339038754480134e+04,1.071626434326171875e+02
5.990379683905814454e+04,1.075424804687500000e+02
5.990420329057148047e+04,1.079557342529296875e+02
5.990460974208482367e+04,1.083858489990234375e+02
5.990501619359816686e+04,1.087473602294921875e+02
5.990542264511151006e+04,1.092193603515625000e+02
5.990582909662484599e+04,1.095798645019531250e+02
5.990623554813818919e+04,1.100201644897460938e+02
5.990664199965153239e+04,1.104238967895507812e+02
5.990704845116487559e+04,1.108064346313476562e+02
5.990745490267821151e+04,1.112596130371093750e+02
5.990786135419155471e+04,1.116171798706054688e+02
5.990826780570489791e+04,1.120758438110351562e+02
5.990867425721824111e+04,1.124590377807617188e+02
5.990908070873157703e+04,1.128640823364257812e+02
5.990948716024492023e+04,1.132995986938476562e+02
5.990989361175826343e+04,1.136575851440429688e+02
5.991030006327159936e+04,1.141174850463867188e+02
5.991070651478494256e+04,1.144958267211914062e+02
5.991111296629828576e+04,1.149345474243164062e+02
5.991151941781162895e+04,1.153411865234375000e+02
5.991192586932496488e+04,1.157051849365234375e+02
5.991233232083830808e+04,1.161780471801757812e+02
5.991273877235165128e+04,1.165379486083984375e+02
5.991314522386499448e+04,1.169802398681640625e+02
5.991355167537833040e+04,1.173826599121093750e+02
5.991395812689167360e+04,1.177671890258789062e+02
5.991436457840501680e+04,1.182254409790039062e+02
5.991477102991836000e+04,1.185768127441406250e+02
5.991517748143169592e+04,1.190373611450195312e+02
5.991558393294503912e+04,1.194191131591796875e+02
5.991599038445838232e+04,1.198308792114257812e+02
5.991639683597172552e+04,1.202640304565429688e+02
5.991680328748506145e+04,1.206260910034179688e+02
5.991720973899840465e+04,1.211005401611328125e+02
5.991761619051174785e+04,1.214627609252929688e+02
5.991802264202509105e+04,1.219042587280273438e+02
5.991842909353842697e+04,1.223104934692382812e+02
5.991883554505177017e+04,1.226932296752929688e+02
5.991924199656511337e+04,1.231559448242187500e+02
5.991964844807844929e+04,1.235076370239257812e+02
5.992005489959179249e+04,1.239677734375000000e+02
5.992046135110513569e+04,1.243525695800781250e+02
5.992086780261847889e+04,1.247581634521484375e+02
5.992127425413181481e+04,1.251960678100585938e+02
5.992168070564515801e+04,1.255470199584960938e+02
5.992208715715850121e+04,1.260083007812500000e+02
5.992249360867184441e+04,1.263881988525390625e+02
5.992290006018518034e+04,1.268278427124023438e+02
5.992330651169852354e+04,1.272364807128906250e+02
5.992371296321186674e+04,1.276184387207031250e+02
5.992411941472520994e+04,1.280760498046875000e+02
5.992452586623854586e+04,1.284374237060546875e+02
5.992493231775188906e+04,1.288806762695312500e+02
5.992533876926523226e+04,1.292850799560546875e+02
5.992574522077857546e+04,1.296703033447265625e+02
5.992615167229191138e+04,1.301320495605468750e+02
5.992655812380525458e+04,1.304844360351562500e+02
5.992696457531859778e+04,1.309459838867187500e+02
5.992737102683194098e+04,1.313300018310546875e+02
5.992777747834527690e+04,1.317376556396484375e+02
5.992818392985862010e+04,1.321723327636718750e+02
5.992859038137196330e+04,1.325343780517578125e+02
5.992899683288529923e+04,1.330106353759765625e+02
5.992940328439864243e+04,1.333750762939453125e+02
5.992980973591198563e+04,1.338171539306640625e+02
5.993021618742532883e+04,1.342249908447265625e+02
5.993062263893866475e+04,1.346087188720703125e+02
5.993102909045200795e+04,1.350739593505859375e+02
5.993143554196535115e+04,1.354266357421875000e+02
5.993184199347869435e+04,1.358876953125000000e+02
5.993224844499203027e+04,1.362747497558593750e+02
5.993265489650537347e+04,1.366814117431640625e+02
5.993306134801871667e+04,1.371213073730468750e+02
5.993346779953205987e+04,1.374739227294921875e+02
5.993387425104539579e+04,1.379499816894531250e+02
5.993428070255873899e+04,1.383187255859375000e+02
5.993468715407208219e+04,1.387570495605468750e+02
5.993509360558542539e+04,1.391688995361328125e+02
5.993550005709876132e+04,1.395499420166015625e+02
5.993590650861210452e+04,1.400082855224609375e+02
5.993631296012544772e+04,1.403708801269531250e+02
5.993671941163879092e+04,1.408305969238281250e+02
5.993712586315212684e+04,1.412200927734375000e+02
5.993753231466547004e+04,1.416252441406250000e+02
5.993793876617881324e+04,1.420688171386718750e+02
5.993834521769215644e+04,1.424216766357421875e+02
5.993875166920549236e+04,1.428829650878906250e+02
5.993915812071883556e+04,1.432679748535156250e+02
5.993956457223217876e+04,1.436752319335937500e+02
5.993997102374551469e+04,1.441127929687500000e+02
5.994037747525885788e+04,1.444721984863281250e+02
5.994078392677220108e+04,1.449482574462890625e+02
5.994119037828554428e+04,1.453140411376953125e+02
5.994159682979888021e+04,1.457547760009765625e+02
5.994200328131222341e+04,1.461631927490234375e+02
5.994240973282556661e+04,1.465454101562500000e+02
5.994281618433890981e+04,1.470111389160156250e+02
5.994322263585224573e+04,1.473636779785156250e+02
5.994362908736558893e+04,1.478230438232421875e+02
5.994403553887893213e+04,1.482103271484375000e+02
5.994444199039227533e+04,1.486159362792968750e+02
5.994484844190561125e+04,1.490559844970703125e+02
5.994525489341895445e+04,1.494084472656250000e+02
5.994566134493229765e+04,1.498838653564453125e+02
5.994606779644564085e+04,1.502525177001953125e+02
5.994647424795897678e+04,1.506872863769531250e+02
5.994688069947231998e+04,1.511002807617187500e+02
5.994728715098566317e+04,1.514800567626953125e+02
5.994769360249900637e+04,1.519486846923828125e+02
5.994810005401234230e+04,1.523009033203125000e+02
5.994850650552568550e+04,1.527597961425781250e+02
5.994891295703902870e+04,1.531487426757812500e+02
5.994931940855236462e+04,1.535517730712890625e+02
5.994972586006570782e+04,1.539945678710937500e+02
5.995013231157905102e+04,1.543457794189453125e+02
5.995053876309239422e+04,1.548203430175781250e+02
5.995094521460573014e+04,1.551905975341796875e+02
5.995135166611907334e+04,1.556172943115234375e+02
5.995175811763241654e+04,1.560331726074218750e+02
5.995216456914575974e+04,1.563845825195312500e+02
5.995257102065909567e+04,1.568587036132812500e+02
5.995297747217243887e+04,1.572241363525390625e+02
5.995338392368578207e+04,1.576625518798828125e+02
5.995379037519912526e+04,1.580699768066406250e+02
5.995419682671246119e+04,1.584504852294921875e+02
5.995460327822580439e+04,1.589156646728515625e+02
5.995500972973914759e+04,1.592664337158203125e+02
5.995541618125249079e+04,1.597243041992187500e+02
5.995582263276582671e+04,1.601106109619140625e+02
5.995622908427916991e+04,1.605127716064453125e+02
5.995663553579251311e+04,1.609517059326171875e+02
5.995704198730585631e+04,1.613018188476562500e+02
5.995744843881919223e+04,1.617745971679687500e+02
5.995785489033253543e+04,1.621415405273437500e+02
5.995826134184587863e+04,1.625658569335937500e+02
5.995866779335921456e+04,1.629768676757812500e+02
5.995907424487255776e+04,1.633520660400390625e+02
5.995948069638590096e+04,1.638179626464843750e+02
5.995988714789924416e+04,1.641676025390625000e+02
5.996029359941258008e+04,1.646211090087890625e+02
5.996070005092592328e+04,1.650071563720703125e+02
5.996110650243926648e+04,1.654053192138671875e+02
5.996151295395260968e+04,1.658439636230468750e+02
5.996191940546594560e+04,1.661910705566406250e+02
5.996232585697928880e+04,1.666587829589843750e+02
5.996273230849263200e+04,1.670248260498046875e+02
5.996313876000597520e+04,1.674444580078125000e+02
5.996354521151931112e+04,1.678547668457031250e+02
5.996395166303265432e+04,1.682153320312500000e+02
5.996435811454599752e+04,1.686647186279296875e+02
5.996476456605934072e+04,1.690234222412109375e+02
5.996517101757267665e+04,1.694662170410156250e+02
5.996557746908601985e+04,1.698489074707031250e+02
5.996598392059936305e+04,1.702360229492187500e+02
5.996639037211270625e+04,1.706680908203125000e+02
5.996679682362604217e+04,1.710068206787109375e+02
5.996720327513938537e+04,1.714463043212890625e+02
5.996760972665272857e+04,1.718170776367187500e+02
5.996801617816607177e+04,1.721998138427734375e+02
5.996842262967940769e+04,1.726168365478515625e+02
5.996882908119275089e+04,1.729461059570312500e+02
5.996923553270609409e+04,1.733863830566406250e+02
5.996964198421943001e+04,1.737256164550781250e+02
5.997004843573277321e+04,1.741127319335937500e+02
5.997045488724611641e+04,1.744830474853515625e+02
5.997086133875945961e+04,1.748117065429687500e+02
5.997126779027279554e+04,1.752135009765625000e+02
5.997167424178613874e+04,1.755070190429687500e+02
5.997208069329948194e+04,1.758716735839843750e+02
5.997248714481282514e+04,1.761675720214843750e+02
5.997289359632616106e+04,1.764520874023437500e+02
5.997330004783950426e+04,1.767393493652343750e+02
5.997370649935284746e+04,1.769380950927734375e+02
5.997411295086619066e+04,1.771590881347656250e+02
5.997451940237952658e+04,1.772865600585937500e+02
5.997492585389286978e+04,1.773743438720703125e+02
5.997533230540621298e+04,1.773946075439453125e+02
5.997573875691955618e+04,1.773570709228515625e+02
5.997614520843289210e+04,1.772409667968750000e+02
5.997655165994623530e+04,1.770981750488281250e+02
5.997695811145957850e+04,1.768755950927734375e+02
5.997736456297292170e+04,1.766194000244140625e+02
5.997777101448625763e+04,1.763522491455078125e+02
5.997817746599960083e+04,1.760243682861328125e+02
5.997858391751294403e+04,1.757521820068359375e+02
5.997899036902627995e+04,1.753688812255859375e+02
5.997939682053962315e+04,1.750545196533203125e+02
5.997980327205296635e+04,1.746899261474609375e+02
5.998020972356630955e+04,1.743172149658203125e+02
5.998061617507964547e+04,1.739893493652343750e+02
5.998102262659298867e+04,1.735601043701171875e+02
5.998142907810633187e+04,1.732310333251953125e+02
5.998183552961967507e+04,1.728184661865234375e+02
5.998224198113301100e+04,1.724453430175781250e+02
5.998264843264635419e+04,1.720815429687500000e+02
5.998305488415969739e+04,1.716537628173828125e+02
5.998346133567304059e+04,1.713163299560546875e+02
5.998386778718637652e+04,1.708670043945312500e+02
5.998427423869971972e+04,1.705051879882812500e+02
5.998468069021306292e+04,1.701006927490234375e+02
5.998508714172640612e+04,1.696886138916015625e+02
5.998549359323974204e+04,1.693352508544921875e+02
5.998590004475308524e+04,1.688761749267578125e+02
5.998630649626642844e+04,1.685264892578125000e+02
5.998671294777977164e+04,1.680944519042968750e+02
5.998711939929310756e+04,1.677022094726562500e+02
5.998752585080645076e+04,1.673264007568359375e+02
5.998793230231979396e+04,1.668829956054687500e+02
5.998833875383313716e+04,1.665338439941406250e+02
5.998874520534647309e+04,1.660974578857421875e+02
5.998915165685981628e+04,1.657082519531250000e+02
5.998955810837315948e+04,1.653008728027343750e+02
5.998996455988649541e+04,1.648761138916015625e+02
5.999037101139983861e+04,1.645194244384765625e+02
5.999077746291318181e+04,1.640665283203125000e+02
5.999118391442652501e+04,1.636971740722656250e+02
5.999159036593986093e+04,1.632820739746093750e+02
5.999199681745320413e+04,1.628629455566406250e+02
5.999240326896654733e+04,1.625032653808593750e+02
5.999280972047989053e+04,1.620372467041015625e+02
5.999321617199322645e+04,1.616833038330078125e+02
5.999362262350656965e+04,1.612451934814453125e+02
5.999402907501991285e+04,1.608499145507812500e+02
5.999443552653325605e+04,1.604692535400390625e+02
5.999484197804659198e+04,1.600178375244140625e+02
5.999524842955993518e+04,1.596707611083984375e+02
5.999565488107327837e+04,1.592116088867187500e+02
5.999606133258662157e+04,1.588365631103515625e+02
5.999646778409995750e+04,1.584230499267578125e+02
5.999687423561330070e+04,1.579996643066406250e+02
5.999728068712664390e+04,1.576401977539062500e+02
5.999768713863998710e+04,1.571721343994140625e+02
5.999809359015332302e+04,1.568157501220703125e+02
5.999850004166666622e+04,1.563792724609375000e+02
