# Time [MJD], Angular separation [deg]
5.804679398865286930e+04,7.677236175537109375e+01
5.804720575324527454e+04,7.712084197998046875e+01
5.804761751783768705e+04,7.757383728027343750e+01
5.804802928243009956e+04,7.796138000488281250e+01
5.804844104702251207e+04,7.835723876953125000e+01
5.804885281161492458e+04,7.880057525634765625e+01
5.804926457620732981e+04,7.916107940673828125e+01
5.804967634079974232e+04,7.961778259277343750e+01
5.805008810539215483e+04,7.998532104492187500e+01
5.805049986998456734e+04,8.042939758300781250e+01
5.805091163457697985e+04,8.082676696777343750e+01
5.805132339916938508e+04,8.121628570556640625e+01
5.805173516376179759e+04,8.166619110107421875e+01
5.805214692835421010e+04,8.201686096191406250e+01
5.805255869294662261e+04,8.248528289794921875e+01
5.805297045753903512e+04,8.290655517578125000e+01
5.805338222213144036e+04,8.334438323974609375e+01
5.805379398672385287e+04,8.374919128417968750e+01
5.805420575131626538e+04,8.412735748291015625e+01
5.805461751590867789e+04,8.459093475341796875e+01
5.805502928050109040e+04,8.493747711181640625e+01
5.805544104509349563e+04,8.539520263671875000e+01
5.805585280968590814e+04,8.577778625488281250e+01
5.805626457427832065e+04,8.618566894531250000e+01
5.805667633887073316e+04,8.662294769287109375e+01
5.805708810346314567e+04,8.699638366699218750e+01
5.805749986805555091e+04,8.745412445068359375e+01
5.805791163264796342e+04,8.781695556640625000e+01
5.805832339724037593e+04,8.827258300781250000e+01
5.805873516183278844e+04,8.866324615478515625e+01
5.805914692642520095e+04,8.906069183349609375e+01
5.805955869101760618e+04,8.950697326660156250e+01
5.805997045561001869e+04,8.985428619384765625e+01
5.806038222020243120e+04,9.032807159423828125e+01
5.806079398479484371e+04,9.069750976562500000e+01
5.806120574938725622e+04,9.112200927734375000e+01
5.806161751397966145e+04,9.154081726074218750e+01
5.806202927857207396e+04,9.191315460205078125e+01
5.806244104316448647e+04,9.238526916503906250e+01
5.806285280775689898e+04,9.273768615722656250e+01
5.806326457234930422e+04,9.319234466552734375e+01
5.806367633694171673e+04,9.358673858642578125e+01
5.806408810153412924e+04,9.400522613525390625e+01
5.806449986612654175e+04,9.443376922607421875e+01
5.806491163071895426e+04,9.479643249511718750e+01
5.806532339531135949e+04,9.527132415771484375e+01
5.806573515990377200e+04,9.562901306152343750e+01
5.806614692449618451e+04,9.606981658935546875e+01
5.806655868908859702e+04,9.647283172607421875e+01
5.806697045368100953e+04,9.686126708984375000e+01
5.806738221827341476e+04,9.732263183593750000e+01
5.806779398286582727e+04,9.767153930664062500e+01
5.806820574745823978e+04,9.814217376708984375e+01
5.806861751205065229e+04,9.852256774902343750e+01
5.806902927664306480e+04,9.894003295898437500e+01
5.806944104123547004e+04,9.937348175048828125e+01
5.806985280582788255e+04,9.973612976074218750e+01
5.807026457042029506e+04,1.002124710083007812e+02
5.807067633501270757e+04,1.005720901489257812e+02
5.807108809960512008e+04,1.010151214599609375e+02
5.807149986419752531e+04,1.014205856323242188e+02
5.807191162878993782e+04,1.018036804199218750e+02
5.807232339338235033e+04,1.022672882080078125e+02
5.807273515797476284e+04,1.026250381469726562e+02
5.807314692256717535e+04,1.031027908325195312e+02
5.807355868715958059e+04,1.034707336425781250e+02
5.807397045175199310e+04,1.039091567993164062e+02
5.807438221634440561e+04,1.043242492675781250e+02
5.807479398093681812e+04,1.047041320800781250e+02
5.807520574552923063e+04,1.051754074096679688e+02
5.807561751012163586e+04,1.055266342163085938e+02
5.807602927471404837e+04,1.059876174926757812e+02
5.807644103930646088e+04,1.063777618408203125e+02
5.807685280389887339e+04,1.067811965942382812e+02
5.807726456849128590e+04,1.072274017333984375e+02
5.807767633308369113e+04,1.075821762084960938e+02
5.807808809767610364e+04,1.080592880249023438e+02
5.807849986226851615e+04,1.084294052124023438e+02
5.807891162686092866e+04,1.088665542602539062e+02
5.807932339145334117e+04,1.092845153808593750e+02
5.807973515604574641e+04,1.096832199096679688e+02
5.808014692063815892e+04,1.101374664306640625e+02
5.808055868523057143e+04,1.104901504516601562e+02
5.808097044982298394e+04,1.109678955078125000e+02
5.808138221441539645e+04,1.113437881469726562e+02
5.808179397900780168e+04,1.117677459716796875e+02
5.808220574360021419e+04,1.121959228515625000e+02
5.808261750819262670e+04,1.125624008178710938e+02
5.808302927278503921e+04,1.130398254394531250e+02
5.808344103737745172e+04,1.133978042602539062e+02
5.808385280196985696e+04,1.138515548706054688e+02
5.808426456656226947e+04,1.142534484863281250e+02
5.808467633115468198e+04,1.146504898071289062e+02
5.808508809574709448e+04,1.151108703613281250e+02
5.808549986033950699e+04,1.154745635986328125e+02
5.808591162493191223e+04,1.159394836425781250e+02
5.808632338952432474e+04,1.163183670043945312e+02
5.808673515411673725e+04,1.167634811401367188e+02
5.808714691870914976e+04,1.171729888916015625e+02
5.808755868330156227e+04,1.175561523437500000e+02
5.808797044789396750e+04,1.180168609619140625e+02
5.808838221248638001e+04,1.183766174316406250e+02
5.808879397707879252e+04,1.188423995971679688e+02
5.808920574167120503e+04,1.192295074462890625e+02
5.808961750626361754e+04,1.196454391479492188e+02
5.809002927085602278e+04,1.200872421264648438e+02
5.809044103544843529e+04,1.204502334594726562e+02
5.809085280004084780e+04,1.209310989379882812e+02
5.809126456463326031e+04,1.212979888916015625e+02
5.809167632922567282e+04,1.217423019409179688e+02
5.809208809381807805e+04,1.221540527343750000e+02
5.809249985841049056e+04,1.225382919311523438e+02
5.809291162300290307e+04,1.230095062255859375e+02
5.809332338759531558e+04,1.233613586425781250e+02
5.809373515218772809e+04,1.238257293701171875e+02
5.809414691678013332e+04,1.242154617309570312e+02
5.809455868137254583e+04,1.246492309570312500e+02
5.809497044596495834e+04,1.250729675292968750e+02
5.809538221055737085e+04,1.254515075683593750e+02
5.809579397514977609e+04,1.259289398193359375e+02
5.809620573974218860e+04,1.262851867675781250e+02
5.809661750433460111e+04,1.267472076416015625e+02
5.809702926892701362e+04,1.271445999145507812e+02
5.809744103351942613e+04,1.275477752685546875e+02
5.809785279811183136e+04,1.280010375976562500e+02
5.809826456270424387e+04,1.283536834716796875e+02
5.809867632729665638e+04,1.288343353271484375e+02
5.809908809188906889e+04,1.292104034423828125e+02
5.809949985648148140e+04,1.296387786865234375e+02
5.809991162107388664e+04,1.300651397705078125e+02
5.810032338566629915e+04,1.304419403076171875e+02
5.810073515025871166e+04,1.309205780029296875e+02
5.810114691485112417e+04,1.312786407470703125e+02
5.810155867944353668e+04,1.317555541992187500e+02
5.810197044403594191e+04,1.321391296386718750e+02
5.810238220862835442e+04,1.325625000000000000e+02
5.810279397322076693e+04,1.329980621337890625e+02
5.810320573781317944e+04,1.333649444580078125e+02
5.810361750240559195e+04,1.338458557128906250e+02
5.810402926699799718e+04,1.342074890136718750e+02
5.810444103159040969e+04,1.346556549072265625e+02
5.810485279618282220e+04,1.350641632080078125e+02
5.810526456077523471e+04,1.354555969238281250e+02
5.810567632536764722e+04,1.359226074218750000e+02
5.810608808996005246e+04,1.362757873535156250e+02
5.810649985455246497e+04,1.367512359619140625e+02
5.810691161914487748e+04,1.371368408203125000e+02
5.810732338373728999e+04,1.375586395263671875e+02
5.810773514832970250e+04,1.379975433349609375e+02
5.810814691292210773e+04,1.383818054199218750e+02
5.810855867751452024e+04,1.388461608886718750e+02
5.810897044210693275e+04,1.392096862792968750e+02
5.810938220669934526e+04,1.396746673583984375e+02
5.810979397129175777e+04,1.400671844482421875e+02
5.811020573588416300e+04,1.404741363525390625e+02
5.811061750047657551e+04,1.409228210449218750e+02
5.811102926506898802e+04,1.412828216552734375e+02
5.811144102966140053e+04,1.417640533447265625e+02
5.811185279425381304e+04,1.421353302001953125e+02
5.811226455884621828e+04,1.425772399902343750e+02
5.811267632343863079e+04,1.429969635009765625e+02
5.811308808803104330e+04,1.433795623779296875e+02
5.811349985262345581e+04,1.438549804687500000e+02
5.811391161721586832e+04,1.442094421386718750e+02
5.811432338180827355e+04,1.446742401123046875e+02
5.811473514640068606e+04,1.450673370361328125e+02
5.811514691099309857e+04,1.454732208251953125e+02
5.811555867558551108e+04,1.459229431152343750e+02
5.811597044017792359e+04,1.462776489257812500e+02
5.811638220477032883e+04,1.467584838867187500e+02
5.811679396936274134e+04,1.471313018798828125e+02
5.811720573395515385e+04,1.475895843505859375e+02
5.811761749854756636e+04,1.479915618896484375e+02
5.811802926313997887e+04,1.483915710449218750e+02
5.811844102773238410e+04,1.488493194580078125e+02
5.811885279232479661e+04,1.492049865722656250e+02
5.811926455691720912e+04,1.496845550537109375e+02
5.811967632150962163e+04,1.500626525878906250e+02
5.812008808610203414e+04,1.504886779785156250e+02
5.812049985069443937e+04,1.509194488525390625e+02
5.812091161528685188e+04,1.512871551513671875e+02
5.812132337987926439e+04,1.517666168212890625e+02
5.812173514447167690e+04,1.521267395019531250e+02
5.812214690906408941e+04,1.525812683105468750e+02
5.812255867365649465e+04,1.529848175048828125e+02
5.812297043824890716e+04,1.533824615478515625e+02
5.812338220284131967e+04,1.538444366455078125e+02
5.812379396743373218e+04,1.542086181640625000e+02
5.812420573202614469e+04,1.546744842529296875e+02
5.812461749661854992e+04,1.550548400878906250e+02
5.812502926121096243e+04,1.554997863769531250e+02
5.812544102580337494e+04,1.559110107421875000e+02
5.812585279039578745e+04,1.562957458496093750e+02
5.812626455498819269e+04,1.567660675048828125e+02
5.812667631958060520e+04,1.571179199218750000e+02
5.812708808417301771e+04,1.575825042724609375e+02
5.812749984876543022e+04,1.579703521728515625e+02
5.812791161335784273e+04,1.583847351074218750e+02
5.812832337795024796e+04,1.588275299072265625e+02
5.812873514254266047e+04,1.591895904541015625e+02
5.812914690713507298e+04,1.596692199707031250e+02
5.812955867172748549e+04,1.600351257324218750e+02
5.812997043631989800e+04,1.604772186279296875e+02
5.813038220091230323e+04,1.608888092041015625e+02
5.813079396550471574e+04,1.612908020019531250e+02
5.813120573009712825e+04,1.617404937744140625e+02
5.813161749468954076e+04,1.620895843505859375e+02
5.813202925928195327e+04,1.625661010742187500e+02
5.813244102387435851e+04,1.629376525878906250e+02
5.813285278846677102e+04,1.633664245605468750e+02
5.813326455305918353e+04,1.637869567871093750e+02
5.813367631765159604e+04,1.641613159179687500e+02
5.813408808224400855e+04,1.646336669921875000e+02
5.813449984683641378e+04,1.649865417480468750e+02
5.813491161142882629e+04,1.654423522949218750e+02
5.813532337602123880e+04,1.658331604003906250e+02
5.813573514061365131e+04,1.662252349853515625e+02
5.813614690520606382e+04,1.666698455810546875e+02
5.813655866979846905e+04,1.670126342773437500e+02
5.813697043439088156e+04,1.674807281494140625e+02
5.813738219898329407e+04,1.678464050292968750e+02
5.813779396357570658e+04,1.682615051269531250e+02
5.813820572816811909e+04,1.686755218505859375e+02
5.813861749276052433e+04,1.690382690429687500e+02
5.813902925735293684e+04,1.695001983642578125e+02
5.813944102194534935e+04,1.698437652587890625e+02
5.813985278653776186e+04,1.702843780517578125e+02
5.814026455113017437e+04,1.706673583984375000e+02
5.814067631572257960e+04,1.710489349365234375e+02
5.814108808031499211e+04,1.714813232421875000e+02
5.814149984490740462e+04,1.718147888183593750e+02
