# Time [MJD], Angular separation [deg]
5.733017512139800237e+04,9.049987030029296875e+01
5.733058817479122808e+04,9.090891265869140625e+01
5.733100122818446107e+04,9.130751037597656250e+01
5.733141428157768678e+04,9.175407409667968750e+01
5.733182733497091976e+04,9.210208129882812500e+01
5.733224038836415275e+04,9.257660675048828125e+01
5.733265344175737846e+04,9.294688415527343750e+01
5.733306649515061144e+04,9.337234497070312500e+01
5.733347954854384443e+04,9.379208374023437500e+01
5.733389260193707014e+04,9.416538238525390625e+01
5.733430565533030313e+04,9.463735961914062500e+01
5.733471870872353611e+04,9.499063110351562500e+01
5.733513176211676182e+04,9.544707489013671875e+01
5.733554481550999481e+04,9.584092712402343750e+01
5.733595786890322779e+04,9.623955535888671875e+01
5.733637092229645350e+04,9.668917846679687500e+01
5.733678397568968649e+04,9.703831481933593750e+01
5.733719702908291947e+04,9.751376342773437500e+01
5.733761008247614518e+04,9.788600921630859375e+01
5.733802313586937817e+04,9.831047058105468750e+01
5.733843618926261115e+04,9.873218536376953125e+01
5.733884924265583686e+04,9.910461425781250000e+01
5.733926229604906985e+04,9.957881164550781250e+01
5.733967534944229556e+04,9.993362426757812500e+01
5.734008840283552854e+04,1.004068222045898438e+02
5.734050145622876153e+04,1.007866058349609375e+02
5.734091450962198724e+04,1.012065048217773438e+02
5.734132756301522022e+04,1.016381835937500000e+02
5.734174061640845321e+04,1.020021743774414062e+02
5.734215366980167892e+04,1.024788894653320312e+02
5.734256672319491190e+04,1.028382186889648438e+02
5.734297977658814489e+04,1.032825012207031250e+02
5.734339282998137060e+04,1.036872482299804688e+02
5.734380588337460358e+04,1.040764389038085938e+02
5.734421893676783657e+04,1.045397872924804688e+02
5.734463199016106228e+04,1.048994903564453125e+02
5.734504504355429526e+04,1.053619384765625000e+02
5.734545809694752825e+04,1.057434310913085938e+02
5.734587115034075396e+04,1.061843872070312500e+02
5.734628420373398694e+04,1.065975036621093750e+02
5.734669725712721993e+04,1.069788742065429688e+02
5.734711031052044564e+04,1.074397583007812500e+02
5.734752336391367862e+04,1.078002624511718750e+02
5.734793641730691161e+04,1.082619628906250000e+02
5.734834947070013732e+04,1.086509170532226562e+02
5.734876252409337030e+04,1.090555267333984375e+02
5.734917557748659601e+04,1.094996414184570312e+02
5.734958863087982900e+04,1.098585357666015625e+02
5.735000168427306198e+04,1.103372955322265625e+02
5.735041473766628769e+04,1.107054061889648438e+02
5.735082779105952068e+04,1.111454391479492188e+02
5.735124084445275366e+04,1.115614929199218750e+02
5.735165389784597937e+04,1.119428176879882812e+02
5.735206695123921236e+04,1.124153671264648438e+02
5.735248000463244534e+04,1.127658538818359375e+02
5.735289305802567105e+04,1.132281112670898438e+02
5.735330611141890404e+04,1.136186828613281250e+02
5.735371916481213702e+04,1.140232772827148438e+02
5.735413221820536273e+04,1.144696884155273438e+02
5.735454527159859572e+04,1.148433456420898438e+02
5.735495832499182870e+04,1.153069534301757812e+02
5.735537137838505441e+04,1.156766967773437500e+02
5.735578443177828740e+04,1.161353759765625000e+02
5.735619748517152038e+04,1.165346832275390625e+02
5.735661053856474609e+04,1.169349441528320312e+02
5.735702359195797908e+04,1.173892898559570312e+02
5.735743664535120479e+04,1.177425994873046875e+02
5.735784969874443777e+04,1.182210540771484375e+02
5.735826275213767076e+04,1.185969161987304688e+02
5.735867580553089647e+04,1.190230178833007812e+02
5.735908885892412945e+04,1.194505538940429688e+02
5.735950191231736244e+04,1.198203735351562500e+02
5.735991496571058815e+04,1.202982406616210938e+02
5.736032801910382113e+04,1.206566314697265625e+02
5.736074107249705412e+04,1.211142272949218750e+02
5.736115412589027983e+04,1.215151214599609375e+02
5.736156717928351281e+04,1.219360351562500000e+02
5.736198023267674580e+04,1.223740386962890625e+02
5.736239328606997151e+04,1.227397994995117188e+02
5.736280633946320449e+04,1.232049865722656250e+02
5.736321939285643748e+04,1.235821533203125000e+02
5.736363244624966319e+04,1.240282897949218750e+02
5.736404549964289617e+04,1.244372100830078125e+02
5.736445855303612916e+04,1.248235549926757812e+02
5.736487160642935487e+04,1.252836761474609375e+02
5.736528465982258786e+04,1.256434249877929688e+02
5.736569771321581356e+04,1.261166992187500000e+02
5.736611076660904655e+04,1.265028228759765625e+02
5.736652382000227954e+04,1.269222640991210938e+02
5.736693687339550524e+04,1.273626480102539062e+02
5.736734992678873823e+04,1.277284698486328125e+02
5.736776298018197122e+04,1.282098541259765625e+02
5.736817603357519693e+04,1.285742797851562500e+02
5.736858908696842991e+04,1.290211029052734375e+02
5.736900214036166290e+04,1.294317626953125000e+02
5.736941519375488861e+04,1.298181762695312500e+02
5.736982824714812159e+04,1.302877502441406250e+02
5.737024130054135458e+04,1.306459960937500000e+02
5.737065435393458029e+04,1.311123657226562500e+02
5.737106740732781327e+04,1.315001068115234375e+02
5.737148046072104626e+04,1.319411926269531250e+02
5.737189351411427197e+04,1.323607025146484375e+02
5.737230656750750495e+04,1.327431640625000000e+02
5.737271962090073794e+04,1.332201080322265625e+02
5.737313267429396365e+04,1.335748748779296875e+02
5.737354572768719663e+04,1.340394287109375000e+02
5.737395878108042962e+04,1.344331207275390625e+02
5.737437183447365533e+04,1.348391418457031250e+02
5.737478488786688831e+04,1.352899627685546875e+02
5.737519794126011402e+04,1.356438140869140625e+02
5.737561099465334701e+04,1.361250152587890625e+02
5.737602404804657999e+04,1.364982147216796875e+02
5.737643710143980570e+04,1.369372406005859375e+02
5.737685015483303869e+04,1.373588562011718750e+02
5.737726320822627167e+04,1.377590026855468750e+02
5.737767626161949738e+04,1.382173309326171875e+02
5.737808931501273037e+04,1.385730895996093750e+02
5.737850236840596335e+04,1.390530242919921875e+02
5.737891542179918906e+04,1.394315948486328125e+02
5.737932847519242205e+04,1.398583374023437500e+02
5.737974152858565503e+04,1.402894439697265625e+02
5.738015458197888074e+04,1.406578674316406250e+02
5.738056763537211373e+04,1.411374511718750000e+02
5.738098068876534671e+04,1.414975280761718750e+02
5.738139374215857242e+04,1.419534149169921875e+02
5.738180679555180541e+04,1.423578033447265625e+02
5.738221984894503839e+04,1.427567901611328125e+02
5.738263290233826410e+04,1.432195587158203125e+02
5.738304595573149709e+04,1.435725250244140625e+02
5.738345900912472280e+04,1.440513610839843750e+02
5.738387206251795578e+04,1.444309692382812500e+02
5.738428511591118877e+04,1.448780364990234375e+02
5.738469816930441448e+04,1.452889862060546875e+02
5.738511122269764746e+04,1.456748657226562500e+02
5.738552427609088045e+04,1.461370849609375000e+02
5.738593732948410616e+04,1.464983062744140625e+02
5.738635038287733914e+04,1.469666137695312500e+02
5.738676343627057213e+04,1.473550720214843750e+02
5.738717648966379784e+04,1.477729797363281250e+02
5.738758954305703082e+04,1.482146148681640625e+02
5.738800259645026381e+04,1.485790252685546875e+02
5.738841564984348952e+04,1.490603790283203125e+02
5.738882870323672250e+04,1.494272460937500000e+02
5.738924175662995549e+04,1.498725128173828125e+02
5.738965481002318120e+04,1.502849121093750000e+02
5.739006786341641418e+04,1.506699523925781250e+02
5.739048091680964717e+04,1.511407318115234375e+02
5.739089397020287288e+04,1.514935455322265625e+02
5.739130702359610586e+04,1.519584960937500000e+02
5.739172007698933157e+04,1.523476867675781250e+02
5.739213313038256456e+04,1.527631378173828125e+02
5.739254618377579754e+04,1.532069702148437500e+02
5.739295923716902325e+04,1.535868682861328125e+02
5.739337229056225624e+04,1.540514221191406250e+02
5.739378534395548922e+04,1.544192199707031250e+02
5.739419839734871493e+04,1.548814544677734375e+02
5.739461145074194792e+04,1.552764892578125000e+02
5.739502450413518090e+04,1.556800994873046875e+02
5.739543755752840661e+04,1.561319274902343750e+02
5.739585061092163960e+04,1.564828338623046875e+02
5.739626366431487259e+04,1.569625854492187500e+02
5.739667671770809829e+04,1.573363189697265625e+02
5.739708977110133128e+04,1.577665405273437500e+02
5.739750282449456427e+04,1.581857910156250000e+02
5.739791587788778997e+04,1.585606689453125000e+02
5.739832893128102296e+04,1.590332183837890625e+02
5.739874198467425595e+04,1.593849792480468750e+02
5.739915503806748166e+04,1.598412170410156250e+02
5.739956809146071464e+04,1.602329711914062500e+02
5.739998114485394035e+04,1.606310729980468750e+02
5.740039419824717334e+04,1.610785827636718750e+02
5.740080725164040632e+04,1.614253845214843750e+02
5.740122030503363203e+04,1.618997344970703125e+02
5.740163335842686502e+04,1.622682952880859375e+02
5.740204641182009800e+04,1.626921234130859375e+02
5.740245946521332371e+04,1.631137237548828125e+02
5.740287251860655670e+04,1.634877014160156250e+02
5.740328557199978968e+04,1.639613800048828125e+02
5.740369862539301539e+04,1.643151397705078125e+02
5.740411167878624838e+04,1.647709045410156250e+02
5.740452473217948136e+04,1.651659851074218750e+02
5.740493778557270707e+04,1.655636749267578125e+02
5.740535083896594006e+04,1.660126800537109375e+02
5.740576389235917304e+04,1.663602447509765625e+02
5.740617694575239875e+04,1.668331146240234375e+02
5.740658999914563174e+04,1.672029571533203125e+02
5.740700305253886472e+04,1.676227416992187500e+02
5.740741610593209043e+04,1.680399017333984375e+02
5.740782915932532342e+04,1.684056243896484375e+02
5.740824221271855640e+04,1.688736572265625000e+02
5.740865526611178211e+04,1.692225952148437500e+02
5.740906831950501510e+04,1.696855468750000000e+02
5.740948137289824081e+04,1.700574035644531250e+02
5.740989442629147379e+04,1.704655914306640625e+02
5.741030747968470678e+04,1.708863677978515625e+02
5.741072053307793249e+04,1.712377014160156250e+02
5.741113358647116547e+04,1.716962127685546875e+02
5.741154663986439846e+04,1.720400238037109375e+02
5.741195969325762417e+04,1.724623413085937500e+02
5.741237274665085715e+04,1.728447875976562500e+02
5.741278580004409014e+04,1.732056732177734375e+02
5.741319885343731585e+04,1.736351165771484375e+02
5.741361190683054883e+04,1.739556884765625000e+02
5.741402496022378182e+04,1.743811187744140625e+02
5.741443801361700753e+04,1.747199707031250000e+02
5.741485106701024051e+04,1.751007690429687500e+02
5.741526412040347350e+04,1.754496154785156250e+02
5.741567717379669921e+04,1.757586669921875000e+02
5.741609022718993219e+04,1.761145629882812500e+02
5.741650328058316518e+04,1.763764648437500000e+02
5.741691633397639089e+04,1.766829071044921875e+02
5.741732938736962387e+04,1.769106903076171875e+02
5.741774244076284958e+04,1.771091156005859375e+02
5.741815549415608257e+04,1.772740173339843750e+02
5.741856854754931555e+04,1.773582611083984375e+02
5.741898160094254126e+04,1.773963775634765625e+02
5.741939465433577425e+04,1.773653869628906250e+02
5.741980770772900723e+04,1.772626037597656250e+02
5.742022076112223294e+04,1.771053619384765625e+02
5.742063381451546593e+04,1.769189605712890625e+02
5.742104686790869891e+04,1.766408996582031250e+02
5.742145992130192462e+04,1.764070434570312500e+02
5.742187297469515761e+04,1.760729827880859375e+02
5.742228602808839059e+04,1.757709808349609375e+02
5.742269908148161630e+04,1.754444427490234375e+02
5.742311213487484929e+04,1.750691070556640625e+02
5.742352518826808227e+04,1.747493743896484375e+02
5.742393824166130798e+04,1.743410186767578125e+02
5.742435129505454097e+04,1.740079498291015625e+02
5.742476434844777395e+04,1.735924072265625000e+02
5.742517740184099966e+04,1.732239532470703125e+02
5.742559045523423265e+04,1.728525085449218750e+02
5.742600350862745836e+04,1.724257202148437500e+02
5.742641656202069134e+04,1.720917205810546875e+02
5.742682961541392433e+04,1.716381072998046875e+02
5.742724266880715004e+04,1.712792968750000000e+02
5.742765572220038302e+04,1.708720245361328125e+02
5.742806877559361601e+04,1.704604644775390625e+02
5.742848182898684172e+04,1.701065826416015625e+02
5.742889488238007470e+04,1.696441955566406250e+02
5.742930793577330769e+04,1.692964630126953125e+02
5.742972098916653340e+04,1.688540344238281250e+02
5.743013404255976639e+04,1.684627227783203125e+02
5.743054709595299937e+04,1.680541992187500000e+02
5.743096014934622508e+04,1.676250762939453125e+02
5.743137320273945807e+04,1.672688293457031250e+02
5.743178625613269105e+04,1.667989654541015625e+02
5.743219930952591676e+04,1.664425659179687500e+02
5.743261236291914975e+04,1.660053863525390625e+02
5.743302541631238273e+04,1.656035003662109375e+02
5.743343846970560844e+04,1.652251281738281250e+02
5.743385152309884143e+04,1.647649993896484375e+02
5.743426457649207441e+04,1.644190063476562500e+02
5.743467762988530012e+04,1.639566955566406250e+02
5.743509068327853311e+04,1.635757751464843750e+02
5.743550373667175882e+04,1.631647033691406250e+02
5.743591679006499180e+04,1.627301025390625000e+02
5.743632984345822479e+04,1.623714752197265625e+02
5.743674289685145050e+04,1.618974304199218750e+02
5.743715595024468348e+04,1.615379943847656250e+02
5.743756900363791647e+04,1.610813446044921875e+02
5.743798205703114218e+04,1.606938781738281250e+02
5.743839511042437516e+04,1.602945404052734375e+02
5.743880816381760815e+04,1.598504638671875000e+02
5.743922121721083386e+04,1.595032653808593750e+02
5.743963427060406684e+04,1.590290374755859375e+02
5.744004732399729983e+04,1.586614685058593750e+02
5.744046037739052554e+04,1.582297210693359375e+02
5.744087343078375852e+04,1.578136138916015625e+02
5.744128648417699151e+04,1.574386444091796875e+02
5.744169953757021722e+04,1.569685058593750000e+02
5.744211259096345020e+04,1.566179504394531250e+02
5.744252564435668319e+04,1.561615753173828125e+02
5.744293869774990890e+04,1.557722778320312500e+02
5.744335175114314188e+04,1.553733062744140625e+02
5.744376480453636759e+04,1.549276428222656250e+02
5.744417785792960058e+04,1.545806121826171875e+02
5.744459091132283356e+04,1.541068572998046875e+02
5.744500396471605927e+04,1.537377319335937500e+02
5.744541701810929226e+04,1.532896270751953125e+02
5.744583007150252524e+04,1.528911437988281250e+02
5.744624312489575095e+04,1.524989776611328125e+02
5.744665617828898394e+04,1.520473022460937500e+02
5.744706923168221692e+04,1.516960754394531250e+02
5.744748228507544263e+04,1.512247009277343750e+02
5.744789533846867562e+04,1.508493194580078125e+02
5.744830839186190860e+04,1.504309844970703125e+02
5.744872144525513431e+04,1.500056762695312500e+02
5.744913449864836730e+04,1.496436462402343750e+02
5.744954755204160028e+04,1.491708068847656250e+02
5.744996060543482599e+04,1.488153686523437500e+02
5.745037365882805898e+04,1.483730163574218750e+02
5.745078671222129196e+04,1.479738159179687500e+02
5.745119976561451767e+04,1.475833587646484375e+02
5.745161281900775066e+04,1.471267700195312500e+02
5.745202587240097637e+04,1.467683105468750000e+02
5.745243892579420935e+04,1.463098297119140625e+02
5.745285197918744234e+04,1.459331054687500000e+02
5.745326503258066805e+04,1.454947662353515625e+02
5.745367808597390103e+04,1.450890045166015625e+02
5.745409113936713402e+04,1.447103576660156250e+02
5.745450419276035973e+04,1.442549896240234375e+02
5.745491724615359271e+04,1.438990936279296875e+02
5.745533029954682570e+04,1.434414825439453125e+02
5.745574335294005141e+04,1.430587310791015625e+02
5.745615640633328439e+04,1.426515197753906250e+02
5.745656945972651738e+04,1.422141571044921875e+02
5.745698251311974309e+04,1.418574371337890625e+02
5.745739556651297607e+04,1.413838806152343750e+02
5.745780861990620906e+04,1.410215454101562500e+02
5.745822167329943477e+04,1.405855407714843750e+02
5.745863472669266775e+04,1.401782379150390625e+02
5.745904778008590074e+04,1.398006439208984375e+02
5.745946083347912645e+04,1.393361053466796875e+02
5.745987388687235944e+04,1.389899597167968750e+02
5.746028694026558514e+04,1.385335388183593750e+02
5.746069999365881813e+04,1.381499176025390625e+02
5.746111304705205112e+04,1.377269134521484375e+02
5.746152610044527682e+04,1.373102416992187500e+02
5.746193915383850981e+04,1.369393920898437500e+02
5.746235220723174280e+04,1.364837341308593750e+02
5.746276526062496850e+04,1.361209716796875000e+02
5.746317831401820149e+04,1.356685791015625000e+02
5.746359136741143448e+04,1.352784576416015625e+02
5.746400442080466019e+04,1.348836975097656250e+02
5.746441747419789317e+04,1.344382171630859375e+02
5.746483052759112616e+04,1.340929718017578125e+02
5.746524358098435187e+04,1.336227416992187500e+02
5.746565663437758485e+04,1.332544860839843750e+02
5.746606968777081784e+04,1.328354034423828125e+02
5.746648274116404355e+04,1.324182434082031250e+02
5.746689579455727653e+04,1.320505828857421875e+02
5.746730884795050952e+04,1.315825653076171875e+02
5.746772190134373523e+04,1.312326660156250000e+02
5.746813495473696821e+04,1.307824096679687500e+02
5.746854800813020120e+04,1.303910522460937500e+02
5.746896106152342691e+04,1.299777374267578125e+02
5.746937411491665989e+04,1.295520324707031250e+02
5.746978716830988560e+04,1.291940307617187500e+02
5.747020022170311859e+04,1.287244262695312500e+02
5.747061327509635157e+04,1.283709869384765625e+02
5.747102632848957728e+04,1.279341201782226562e+02
5.747143938188281027e+04,1.275359039306640625e+02
5.747185243527604325e+04,1.271552276611328125e+02
5.747226548866926896e+04,1.267005004882812500e+02
5.747267854206250195e+04,1.263565368652343750e+02
5.747309159545573493e+04,1.258936080932617188e+02
5.747350464884896064e+04,1.255185623168945312e+02
5.747391770224219363e+04,1.251080322265625000e+02
5.747433075563542661e+04,1.246809539794921875e+02
5.747474380902865232e+04,1.243243103027343750e+02
5.747515686242188531e+04,1.238557815551757812e+02
5.747556991581511829e+04,1.235022964477539062e+02
5.747598296920834400e+04,1.230502014160156250e+02
5.747639602260157699e+04,1.226686935424804688e+02
5.747680907599480997e+04,1.222731475830078125e+02
5.747722212938803568e+04,1.218372955322265625e+02
5.747763518278126867e+04,1.214869918823242188e+02
5.747804823617449438e+04,1.210185394287109375e+02
5.747846128956772736e+04,1.206579971313476562e+02
5.747887434296096035e+04,1.202284851074218750e+02
5.747928739635418606e+04,1.198220367431640625e+02
5.747970044974741904e+04,1.194501876831054688e+02
5.748011350314065203e+04,1.189889450073242188e+02
5.748052655653387774e+04,1.186454925537109375e+02
5.748093960992711072e+04,1.181950454711914062e+02
5.748135266332034371e+04,1.178137588500976562e+02
5.748176571671356942e+04,1.174198608398437500e+02
5.748217877010680240e+04,1.169840393066406250e+02
5.748259182350003539e+04,1.166375274658203125e+02
5.748300487689326110e+04,1.161711883544921875e+02
5.748341793028649408e+04,1.158101196289062500e+02
5.748383098367972707e+04,1.153653411865234375e+02
5.748424403707295278e+04,1.149761276245117188e+02
5.748465709046618576e+04,1.145874710083007812e+02
5.748507014385941875e+04,1.141447753906250000e+02
5.748548319725264446e+04,1.138009948730468750e+02
5.748589625064587744e+04,1.133364715576171875e+02
5.748630930403910315e+04,1.129717025756835938e+02
5.748672235743233614e+04,1.125587310791015625e+02
5.748713541082556912e+04,1.121430511474609375e+02
5.748754846421879483e+04,1.117868194580078125e+02
5.748796151761202782e+04,1.113232498168945312e+02
5.748837457100526080e+04,1.109752273559570312e+02
5.748878762439848651e+04,1.105332412719726562e+02
5.748920067779171950e+04,1.101437988281250000e+02
5.748961373118495248e+04,1.097578887939453125e+02
5.749002678457817819e+04,1.093122558593750000e+02
5.749043983797141118e+04,1.089591751098632812e+02
5.749085289136464417e+04,1.085086975097656250e+02
5.749126594475786987e+04,1.081426086425781250e+02
5.749167899815110286e+04,1.077111968994140625e+02
5.749209205154433585e+04,1.073150558471679688e+02
5.749250510493756155e+04,1.069424896240234375e+02
5.749291815833079454e+04,1.064975051879882812e+02
5.749333121172402753e+04,1.061507949829101562e+02
5.749374426511725324e+04,1.056964187622070312e+02
5.749415731851048622e+04,1.053227081298828125e+02
5.749457037190371921e+04,1.049194793701171875e+02
5.749498342529694492e+04,1.044939193725585938e+02
5.749539647869017790e+04,1.041426086425781250e+02
5.749580953208340361e+04,1.036786422729492188e+02
5.749622258547663660e+04,1.033263626098632812e+02
5.749663563886986958e+04,1.028972396850585938e+02
5.749704869226309529e+04,1.025013961791992188e+02
5.749746174565632828e+04,1.021306762695312500e+02
5.749787479904956126e+04,1.016779251098632812e+02
5.749828785244278697e+04,1.013389816284179688e+02
5.749870090583601996e+04,1.008913040161132812e+02
5.749911395922925294e+04,1.005176925659179688e+02
5.749952701262247865e+04,1.000966949462890625e+02
5.749994006601571164e+04,9.969139862060546875e+01
5.750035311940894462e+04,9.932636260986328125e+01
5.750076617280217033e+04,9.886832427978515625e+01
5.750117922619540332e+04,9.852822875976562500e+01
5.750159227958863630e+04,9.808387756347656250e+01
5.750200533298186201e+04,9.770556640625000000e+01
5.750241838637509500e+04,9.731726074218750000e+01
5.750283143976832798e+04,9.688343048095703125e+01
5.750324449316155369e+04,9.654534912109375000e+01
5.750365754655478668e+04,9.608420562744140625e+01
5.750407059994801239e+04,9.572532653808593750e+01
5.750448365334124537e+04,9.530839538574218750e+01
5.750489670673447836e+04,9.490186309814453125e+01
5.750530976012770407e+04,9.453881835937500000e+01
5.750572281352093705e+04,9.408142089843750000e+01
5.750613586691417004e+04,9.373992156982421875e+01
5.750654892030739575e+04,9.328157806396484375e+01
5.750696197370062873e+04,9.291690063476562500e+01
5.750737502709386172e+04,9.251096343994140625e+01
5.750778808048708743e+04,9.209689331054687500e+01
5.750820113388032041e+04,9.174541473388671875e+01
5.750861418727355340e+04,9.128623199462890625e+01
5.750902724066677911e+04,9.094152069091796875e+01
5.750944029406001209e+04,9.051509094238281250e+01
5.750985334745324508e+04,9.013066864013671875e+01
5.751026640084647079e+04,8.975694274902343750e+01
5.751067945423970377e+04,8.932078552246093750e+01
5.751109250763293676e+04,8.898336029052734375e+01
5.751150556102616247e+04,8.853075408935546875e+01
5.751191861441939545e+04,8.816774749755859375e+01
5.751233166781262116e+04,8.776472473144531250e+01
5.751274472120585415e+04,8.735027313232421875e+01
5.751315777459908713e+04,8.699996948242187500e+01
5.751357082799231284e+04,8.654111480712890625e+01
5.751398388138554583e+04,8.619595336914062500e+01
5.751439693477877881e+04,8.576924133300781250e+01
5.751480998817200452e+04,8.538107299804687500e+01
5.751522304156523751e+04,8.500593566894531250e+01
5.751563609495847049e+04,8.456212615966796875e+01
5.751604914835169620e+04,8.421616363525390625e+01
5.751646220174492919e+04,8.377226257324218750e+01
5.751687525513816217e+04,8.340596008300781250e+01
5.751728830853138788e+04,8.298317718505859375e+01
5.751770136192462087e+04,8.258782196044921875e+01
5.751811441531785385e+04,8.222203826904296875e+01
5.751852746871107956e+04,8.178147125244140625e+01
5.751894052210431255e+04,8.143685150146484375e+01
5.751935357549754553e+04,8.099494934082031250e+01
5.751976662889077124e+04,8.062300872802734375e+01
5.752017968228400423e+04,8.023467254638671875e+01
5.752059273567722994e+04,7.981026458740234375e+01
5.752100578907046292e+04,7.946675109863281250e+01
5.752141884246369591e+04,7.900927734375000000e+01
5.752183189585692162e+04,7.865753936767578125e+01
5.752224494925015460e+04,7.823707580566406250e+01
5.752265800264338759e+04,7.784050750732421875e+01
5.752307105603661330e+04,7.747634887695312500e+01
